时间,事件类型,边界框,置信度,目标类别
2025-04-05 15:30:30.312,检测,"[781.0523681640625, 312.1998291015625, 845.5618896484375, 503.45880126953125]",0.88,person
2025-04-05 15:30:30.312,检测,"[304.7210998535156, 261.077392578125, 503.1610412597656, 459.8897705078125]",0.856,truck
2025-04-05 15:30:30.313,检测,"[847.8438720703125, 0.0, 1279.3284912109375, 713.7733154296875]",0.846,car
2025-04-05 15:30:30.334,检测,"[512.46533203125, 311.5357666015625, 723.243408203125, 506.8385009765625]",0.92,truck
2025-04-05 15:30:30.334,检测,"[302.8924560546875, 259.51068115234375, 502.682861328125, 462.06475830078125]",0.864,truck
2025-04-05 15:30:30.334,检测,"[846.4703369140625, 0.0, 1279.3074951171875, 714.093505859375]",0.836,car
2025-04-05 15:30:30.355,检测,"[512.0169677734375, 311.7545166015625, 723.605712890625, 506.1741943359375]",0.914,truck
2025-04-05 15:30:30.356,检测,"[300.64630126953125, 259.70281982421875, 502.35955810546875, 459.54034423828125]",0.876,truck
2025-04-05 15:30:30.356,检测,"[847.5504150390625, 0.0, 1279.2896728515625, 714.2222290039062]",0.841,car
2025-04-05 15:30:30.375,检测,"[298.4640808105469, 259.07928466796875, 502.4075012207031, 460.8394775390625]",0.902,truck
2025-04-05 15:30:30.376,检测,"[512.015625, 311.1263427734375, 724.314697265625, 505.40240478515625]",0.879,truck
2025-04-05 15:30:30.376,检测,"[846.492919921875, 0.0, 1279.33447265625, 714.41259765625]",0.845,car
2025-04-05 15:30:30.393,检测,"[294.69805908203125, 258.5421142578125, 500.63336181640625, 459.3516845703125]",0.899,truck
2025-04-05 15:30:30.394,检测,"[847.6717529296875, 0.0, 1279.3387451171875, 713.890869140625]",0.873,car
2025-04-05 15:30:30.394,检测,"[511.68231201171875, 310.79827880859375, 724.9448852539062, 506.79486083984375]",0.858,truck
2025-04-05 15:30:30.412,检测,"[292.5599060058594, 258.35601806640625, 498.1867980957031, 460.25714111328125]",0.899,truck
2025-04-05 15:30:30.412,检测,"[843.5948486328125, 0.0, 1279.3448486328125, 713.687255859375]",0.875,car
2025-04-05 15:30:30.412,检测,"[510.6513671875, 310.417724609375, 726.2589111328125, 511.7196044921875]",0.824,truck
2025-04-05 15:30:30.431,检测,"[844.5962524414062, 0.0, 1280.0, 715.130615234375]",0.886,car
2025-04-05 15:30:30.431,检测,"[290.4296875, 259.6079406738281, 496.38983154296875, 459.8872375488281]",0.858,truck
2025-04-05 15:30:30.432,检测,"[510.54449462890625, 310.63775634765625, 726.6732788085938, 516.2984008789062]",0.717,truck
2025-04-05 15:30:30.450,检测,"[846.342529296875, 0.0, 1279.272705078125, 713.7486572265625]",0.883,car
2025-04-05 15:30:30.450,检测,"[287.4507751464844, 260.6780090332031, 495.7649230957031, 461.3299865722656]",0.862,truck
2025-04-05 15:30:30.451,检测,"[510.0088195800781, 310.55316162109375, 725.923828125, 525.1630859375]",0.768,truck
2025-04-05 15:30:30.461,报警,"[588.859619140625, 339.15216064453125, 757.919189453125, 504.23565673828125]",0.885,碰撞预警
2025-04-05 15:30:30.469,检测,"[284.42974853515625, 260.46002197265625, 495.55963134765625, 463.995849609375]",0.882,truck
2025-04-05 15:30:30.470,检测,"[845.1917724609375, 0.0, 1279.2628173828125, 713.8816528320312]",0.854,car
2025-04-05 15:30:30.470,检测,"[509.31854248046875, 310.41558837890625, 726.0409545898438, 526.698974609375]",0.697,truck
2025-04-05 15:30:30.490,检测,"[282.57568359375, 260.774169921875, 494.7845458984375, 465.42724609375]",0.887,truck
2025-04-05 15:30:30.491,检测,"[844.4047241210938, 0.0, 1279.298828125, 714.1463623046875]",0.842,car
2025-04-05 15:30:30.491,检测,"[509.5148620605469, 310.65631103515625, 725.952880859375, 522.7186889648438]",0.804,truck
2025-04-05 15:30:30.510,检测,"[844.12890625, 0.0, 1279.334228515625, 713.6820068359375]",0.859,car
2025-04-05 15:30:30.511,检测,"[281.31005859375, 260.2122802734375, 494.33935546875, 467.4930419921875]",0.818,truck
2025-04-05 15:30:30.511,检测,"[509.3639221191406, 310.6534423828125, 726.3963623046875, 522.301513671875]",0.771,truck
2025-04-05 15:30:30.530,检测,"[844.81640625, 0.0, 1279.3486328125, 713.6651000976562]",0.862,car
2025-04-05 15:30:30.531,检测,"[508.6708984375, 310.34808349609375, 726.4071044921875, 525.3661499023438]",0.828,truck
2025-04-05 15:30:30.531,检测,"[278.91815185546875, 258.5740966796875, 493.17529296875, 469.343505859375]",0.805,truck
2025-04-05 15:30:30.551,检测,"[845.9148559570312, 0.0, 1279.315185546875, 713.499267578125]",0.859,car
2025-04-05 15:30:30.552,检测,"[276.58953857421875, 258.0318603515625, 492.1988525390625, 468.048583984375]",0.844,truck
2025-04-05 15:30:30.552,检测,"[508.57452392578125, 310.0406494140625, 726.8207397460938, 527.1334228515625]",0.75,truck
2025-04-05 15:30:30.572,检测,"[273.99041748046875, 256.43988037109375, 490.59234619140625, 468.69757080078125]",0.885,truck
2025-04-05 15:30:30.573,检测,"[846.4181518554688, 0.0, 1279.310302734375, 713.9090576171875]",0.863,car
2025-04-05 15:30:30.574,检测,"[509.09375, 310.13397216796875, 727.38671875, 524.9916381835938]",0.854,truck
2025-04-05 15:30:30.591,检测,"[848.8195190429688, 0.0, 1279.367919921875, 713.7764892578125]",0.896,car
2025-04-05 15:30:30.591,检测,"[271.84613037109375, 257.8321533203125, 490.51495361328125, 468.73779296875]",0.858,truck
2025-04-05 15:30:30.591,检测,"[509.091796875, 310.5191650390625, 726.7200927734375, 526.7841796875]",0.82,truck
2025-04-05 15:30:30.609,检测,"[848.81982421875, 0.0, 1279.32568359375, 713.7779541015625]",0.893,car
2025-04-05 15:30:30.610,检测,"[509.3006591796875, 310.302001953125, 726.9632568359375, 526.5403442382812]",0.862,truck
2025-04-05 15:30:30.610,检测,"[270.82647705078125, 257.93963623046875, 488.72918701171875, 468.42205810546875]",0.861,truck
2025-04-05 15:30:30.628,检测,"[508.046630859375, 310.4761962890625, 727.0390625, 520.3416748046875]",0.911,truck
2025-04-05 15:30:30.629,检测,"[848.63525390625, 0.0, 1279.32763671875, 713.7275390625]",0.88,car
2025-04-05 15:30:30.629,检测,"[269.51141357421875, 256.2838134765625, 487.00579833984375, 470.7569580078125]",0.816,truck
2025-04-05 15:30:30.645,检测,"[508.1313171386719, 310.10009765625, 727.158447265625, 522.9459228515625]",0.908,truck
2025-04-05 15:30:30.645,检测,"[847.5709228515625, 0.0, 1279.2886962890625, 713.773681640625]",0.872,car
2025-04-05 15:30:30.646,检测,"[267.21484375, 254.62081909179688, 485.5003662109375, 471.4477233886719]",0.853,truck
2025-04-05 15:30:30.661,检测,"[508.2292175292969, 310.17950439453125, 727.83984375, 529.5613403320312]",0.893,truck
2025-04-05 15:30:30.662,检测,"[847.8870239257812, 0.0, 1279.292724609375, 713.4503173828125]",0.881,car
2025-04-05 15:30:30.662,检测,"[264.9952392578125, 252.837646484375, 484.484619140625, 469.9366455078125]",0.875,truck
2025-04-05 15:30:30.680,检测,"[847.5288696289062, 0.0, 1279.3349609375, 713.4151611328125]",0.886,car
2025-04-05 15:30:30.681,检测,"[507.8034973144531, 309.45538330078125, 727.560302734375, 524.6676635742188]",0.884,truck
2025-04-05 15:30:30.682,检测,"[262.52313232421875, 252.66668701171875, 482.5628662109375, 470.35479736328125]",0.872,truck
2025-04-05 15:30:30.699,检测,"[846.6448974609375, 0.0, 1279.3499755859375, 713.2047119140625]",0.89,car
2025-04-05 15:30:30.700,检测,"[259.03192138671875, 252.0081787109375, 481.45904541015625, 471.4029541015625]",0.883,truck
2025-04-05 15:30:30.700,检测,"[506.7145080566406, 309.50341796875, 728.3421630859375, 522.3895263671875]",0.877,truck
2025-04-05 15:30:30.722,检测,"[256.18804931640625, 249.83477783203125, 477.28369140625, 471.69842529296875]",0.888,truck
2025-04-05 15:30:30.723,检测,"[846.498779296875, 0.0, 1279.32470703125, 713.5093383789062]",0.888,car
2025-04-05 15:30:30.723,检测,"[507.3996276855469, 308.26055908203125, 727.723876953125, 522.3892211914062]",0.885,truck
2025-04-05 15:30:30.743,检测,"[253.94873046875, 250.3587646484375, 476.41888427734375, 471.9278564453125]",0.889,truck
2025-04-05 15:30:30.743,检测,"[846.2449340820312, 0.0, 1280.0, 715.5809936523438]",0.884,car
2025-04-05 15:30:30.743,检测,"[506.3987121582031, 308.116943359375, 727.99169921875, 519.8703002929688]",0.868,truck
2025-04-05 15:30:30.763,检测,"[506.2980041503906, 307.53948974609375, 728.3145751953125, 520.9212646484375]",0.895,truck
2025-04-05 15:30:30.763,检测,"[846.7217407226562, 0.0, 1280.0, 715.932861328125]",0.891,car
2025-04-05 15:30:30.764,检测,"[251.36709594726562, 248.6280517578125, 476.5309753417969, 474.4786376953125]",0.868,truck
2025-04-05 15:30:30.782,检测,"[846.7726440429688, 0.0, 1280.0, 715.9957275390625]",0.887,car
2025-04-05 15:30:30.784,检测,"[505.9031066894531, 307.5621337890625, 728.51904296875, 522.0811767578125]",0.883,truck
2025-04-05 15:30:30.784,检测,"[249.28955078125, 248.64837646484375, 477.29833984375, 474.91656494140625]",0.832,truck
2025-04-05 15:30:30.805,检测,"[847.5743408203125, 0.0, 1279.4114990234375, 712.857421875]",0.89,car
2025-04-05 15:30:30.806,检测,"[248.09669494628906, 248.03656005859375, 476.4659423828125, 475.33038330078125]",0.855,truck
2025-04-05 15:30:30.806,检测,"[507.05126953125, 306.7054443359375, 728.0650634765625, 533.8436279296875]",0.846,truck
2025-04-05 15:30:30.823,检测,"[847.738525390625, 0.0, 1280.0, 715.13037109375]",0.898,car
2025-04-05 15:30:30.824,检测,"[506.70220947265625, 306.45819091796875, 728.2846069335938, 535.6030883789062]",0.82,truck
2025-04-05 15:30:30.824,检测,"[246.09121704101562, 250.402099609375, 475.0123596191406, 476.25384521484375]",0.798,truck
2025-04-05 15:30:30.841,检测,"[846.9503784179688, 0.0, 1279.415771484375, 712.7457885742188]",0.882,car
2025-04-05 15:30:30.841,检测,"[243.74826049804688, 249.79962158203125, 474.5669860839844, 478.49688720703125]",0.807,truck
2025-04-05 15:30:30.842,检测,"[507.02093505859375, 306.122802734375, 729.3684692382812, 538.0833129882812]",0.791,truck
2025-04-05 15:30:30.859,检测,"[846.7020874023438, 0.0, 1279.40673828125, 712.9072265625]",0.885,car
2025-04-05 15:30:30.859,检测,"[507.50482177734375, 306.571533203125, 730.1663208007812, 529.9114990234375]",0.789,truck
2025-04-05 15:30:30.860,检测,"[241.48342895507812, 250.1278076171875, 475.4823303222656, 480.671630859375]",0.747,truck
2025-04-05 15:30:30.877,检测,"[847.8449096679688, 0.0, 1279.352294921875, 712.6962890625]",0.865,car
2025-04-05 15:30:30.878,检测,"[240.5576629638672, 248.865234375, 475.77166748046875, 480.4847412109375]",0.818,truck
2025-04-05 15:30:30.878,检测,"[508.27294921875, 306.801513671875, 731.255126953125, 528.53564453125]",0.786,truck
2025-04-05 15:30:30.897,检测,"[848.652099609375, 0.0, 1279.30810546875, 712.442138671875]",0.881,car
2025-04-05 15:30:30.897,检测,"[239.28526306152344, 248.97235107421875, 476.218505859375, 481.30242919921875]",0.805,truck
2025-04-05 15:30:30.898,检测,"[508.2864990234375, 307.220458984375, 730.9490966796875, 528.2740478515625]",0.668,truck
2025-04-05 15:30:30.916,检测,"[848.8413696289062, 0.0, 1279.17578125, 713.7407836914062]",0.881,car
2025-04-05 15:30:30.917,检测,"[238.14068603515625, 248.9674072265625, 476.38104248046875, 481.65966796875]",0.797,truck
2025-04-05 15:30:30.917,检测,"[508.8852233886719, 307.4918212890625, 731.51171875, 523.721923828125]",0.762,truck
2025-04-05 15:30:30.934,检测,"[845.4195556640625, 0.0, 1279.4747314453125, 718.58056640625]",0.872,car
2025-04-05 15:30:30.935,检测,"[237.0994873046875, 248.6591796875, 476.34124755859375, 483.231201171875]",0.751,truck
2025-04-05 15:30:30.935,检测,"[509.3702087402344, 307.64263916015625, 732.2904052734375, 525.2749633789062]",0.658,truck
2025-04-05 15:30:30.955,检测,"[235.27456665039062, 247.87347412109375, 477.9606018066406, 483.21600341796875]",0.871,truck
2025-04-05 15:30:30.955,检测,"[847.90625, 0.0, 1279.236572265625, 713.8131103515625]",0.87,car
2025-04-05 15:30:30.956,检测,"[509.518310546875, 306.97998046875, 732.7158203125, 525.6242065429688]",0.763,truck
2025-04-05 15:30:30.974,检测,"[847.0549926757812, 0.0, 1280.0, 716.0537719726562]",0.867,car
2025-04-05 15:30:30.975,检测,"[233.63772583007812, 247.99725341796875, 478.0072326660156, 484.7119140625]",0.838,truck
2025-04-05 15:30:30.975,检测,"[509.23126220703125, 307.3226318359375, 733.2025756835938, 522.7407836914062]",0.597,truck
2025-04-05 15:30:30.993,检测,"[847.6674194335938, 0.0, 1280.0, 715.7532958984375]",0.882,car
2025-04-05 15:30:30.994,检测,"[231.42266845703125, 248.26123046875, 477.864013671875, 485.51507568359375]",0.835,truck
2025-04-05 15:30:31.012,检测,"[847.6484985351562, 0.0, 1280.0, 715.559326171875]",0.886,car
2025-04-05 15:30:31.013,检测,"[230.380859375, 248.26495361328125, 477.3687744140625, 485.86822509765625]",0.85,truck
2025-04-05 15:30:31.032,检测,"[847.9000854492188, 0.0, 1279.474853515625, 712.7315673828125]",0.872,car
2025-04-05 15:30:31.032,检测,"[227.1717529296875, 249.6651611328125, 478.31695556640625, 488.041015625]",0.863,truck
2025-04-05 15:30:31.033,检测,"[508.7344970703125, 305.08258056640625, 735.1925048828125, 542.8897094726562]",0.593,truck
2025-04-05 15:30:31.050,检测,"[848.411376953125, 0.0, 1279.315185546875, 713.8697509765625]",0.863,car
2025-04-05 15:30:31.067,检测,"[847.3699340820312, 0.0, 1278.827880859375, 715.66748046875]",0.635,car
2025-04-05 15:30:31.100,检测,"[5.28387451171875, 0.0, 869.8317260742188, 717.1220703125]",0.543,car
2025-04-05 15:30:31.117,检测,"[0.0, 0.4683837890625, 1268.3837890625, 713.9364013671875]",0.82,car
2025-04-05 15:30:31.135,检测,"[3.6044921875, 0.0, 1276.42724609375, 711.8143310546875]",0.912,car
2025-04-05 15:30:31.172,检测,"[0.768798828125, 0.0, 1267.50439453125, 711.9940185546875]",0.509,car
2025-04-05 15:30:31.191,检测,"[556.6074829101562, 314.4510803222656, 733.6287231445312, 479.3949279785156]",0.932,truck
2025-04-05 15:30:31.192,检测,"[454.172119140625, 321.5534973144531, 550.858642578125, 414.5853576660156]",0.878,truck
2025-04-05 15:30:31.192,检测,"[847.024658203125, 0.0, 1278.832763671875, 717.3192138671875]",0.697,car
2025-04-05 15:30:31.224,检测,"[557.395263671875, 313.820556640625, 734.699462890625, 476.88287353515625]",0.928,truck
2025-04-05 15:30:31.224,检测,"[450.40850830078125, 323.0456848144531, 551.1385498046875, 415.9598083496094]",0.814,truck
2025-04-05 15:30:31.224,检测,"[849.07763671875, 0.0, 1278.936279296875, 717.164306640625]",0.756,car
2025-04-05 16:14:32.799,检测,"[189.4720458984375, 128.1190948486328, 630.0958251953125, 479.41888427734375]",0.899,person
2025-04-05 16:14:32.828,检测,"[189.36204528808594, 130.5045166015625, 632.3973388671875, 479.81866455078125]",0.887,person
2025-04-05 16:14:32.855,检测,"[189.451416015625, 128.52711486816406, 629.175537109375, 479.505126953125]",0.897,person
2025-04-05 16:14:32.882,检测,"[189.451416015625, 128.52711486816406, 629.175537109375, 479.505126953125]",0.897,person
2025-04-05 16:14:32.909,检测,"[190.05322265625, 129.56459045410156, 627.8165893554688, 479.552001953125]",0.885,person
2025-04-05 16:14:32.937,检测,"[190.05322265625, 129.56459045410156, 627.8165893554688, 479.552001953125]",0.885,person
2025-04-05 16:14:32.967,检测,"[191.0438232421875, 127.54840087890625, 629.0855712890625, 479.510986328125]",0.887,person
2025-04-05 16:14:32.993,检测,"[191.0438232421875, 127.54840087890625, 629.0855712890625, 479.510986328125]",0.887,person
2025-04-05 16:14:33.023,检测,"[190.37791442871094, 126.82234191894531, 631.4364013671875, 479.50555419921875]",0.876,person
2025-04-05 16:14:33.053,检测,"[190.37791442871094, 126.82234191894531, 631.4364013671875, 479.50555419921875]",0.876,person
2025-04-05 16:14:33.090,检测,"[190.18682861328125, 127.73941040039062, 628.7683715820312, 479.5044250488281]",0.886,person
2025-04-05 16:14:33.122,检测,"[190.18682861328125, 127.73941040039062, 628.7683715820312, 479.5044250488281]",0.886,person
2025-04-05 16:14:33.153,检测,"[182.16400146484375, 128.4624786376953, 624.4902954101562, 479.54534912109375]",0.88,person
2025-04-05 16:14:33.180,检测,"[182.16400146484375, 128.4624786376953, 624.4902954101562, 479.54534912109375]",0.88,person
2025-04-05 16:14:33.215,检测,"[190.90765380859375, 127.86552429199219, 628.8138427734375, 479.46331787109375]",0.866,person
2025-04-05 16:14:33.243,检测,"[190.90765380859375, 127.86552429199219, 628.8138427734375, 479.46331787109375]",0.866,person
2025-04-05 16:14:33.280,检测,"[189.03553771972656, 129.1949462890625, 631.9444580078125, 479.76226806640625]",0.871,person
2025-04-05 16:14:33.300,检测,"[189.03553771972656, 129.1949462890625, 631.9444580078125, 479.76226806640625]",0.871,person
2025-04-05 16:14:33.360,检测,"[190.13963317871094, 128.3506317138672, 631.07861328125, 479.38128662109375]",0.874,person
2025-04-05 16:14:33.383,检测,"[190.13963317871094, 128.3506317138672, 631.07861328125, 479.38128662109375]",0.874,person
2025-04-05 16:14:33.424,检测,"[180.40496826171875, 128.96600341796875, 625.239990234375, 479.61346435546875]",0.869,person
2025-04-05 16:14:33.443,检测,"[180.40496826171875, 128.96600341796875, 625.239990234375, 479.61346435546875]",0.869,person
2025-04-05 16:14:33.491,检测,"[189.81285095214844, 127.99935913085938, 634.645751953125, 479.4916076660156]",0.878,person
2025-04-05 16:14:33.522,检测,"[189.81285095214844, 127.99935913085938, 634.645751953125, 479.4916076660156]",0.878,person
2025-04-05 16:14:33.554,检测,"[180.97373962402344, 129.33938598632812, 623.783203125, 479.5257263183594]",0.87,person
2025-04-05 16:14:33.583,检测,"[180.97373962402344, 129.33938598632812, 623.783203125, 479.5257263183594]",0.87,person
2025-04-05 16:14:33.615,检测,"[190.8189697265625, 127.73590087890625, 631.111083984375, 479.42816162109375]",0.888,person
2025-04-05 16:14:33.645,检测,"[190.8189697265625, 127.73590087890625, 631.111083984375, 479.42816162109375]",0.888,person
2025-04-05 16:14:33.678,检测,"[191.74542236328125, 128.05572509765625, 626.9669189453125, 479.41656494140625]",0.879,person
2025-04-05 16:14:33.708,检测,"[191.74542236328125, 128.05572509765625, 626.9669189453125, 479.41656494140625]",0.879,person
2025-04-05 16:14:33.752,检测,"[187.39527893066406, 131.0161590576172, 630.06396484375, 479.63714599609375]",0.877,person
2025-04-05 16:14:33.772,检测,"[187.39527893066406, 131.0161590576172, 630.06396484375, 479.63714599609375]",0.877,person
2025-04-05 16:14:33.823,检测,"[181.160400390625, 129.41107177734375, 625.40966796875, 479.5867919921875]",0.875,person
2025-04-05 16:14:33.848,检测,"[181.160400390625, 129.41107177734375, 625.40966796875, 479.5867919921875]",0.875,person
2025-04-05 16:14:33.878,检测,"[191.33290100097656, 128.7825164794922, 627.9398193359375, 479.40997314453125]",0.875,person
2025-04-05 16:14:33.908,检测,"[191.33290100097656, 128.7825164794922, 627.9398193359375, 479.40997314453125]",0.875,person
2025-04-05 16:14:33.954,检测,"[190.47422790527344, 127.68995666503906, 632.4306640625, 479.441650390625]",0.869,person
2025-04-05 16:14:33.974,检测,"[190.47422790527344, 127.68995666503906, 632.4306640625, 479.441650390625]",0.869,person
2025-04-05 16:14:34.016,检测,"[190.98609924316406, 128.3111114501953, 632.4041748046875, 479.49615478515625]",0.881,person
2025-04-05 16:14:34.043,检测,"[190.98609924316406, 128.3111114501953, 632.4041748046875, 479.49615478515625]",0.881,person
2025-04-05 16:14:34.080,检测,"[187.97808837890625, 130.57464599609375, 632.5294799804688, 479.7984619140625]",0.876,person
2025-04-05 16:14:34.108,检测,"[187.97808837890625, 130.57464599609375, 632.5294799804688, 479.7984619140625]",0.876,person
2025-04-05 16:14:34.152,检测,"[188.52313232421875, 130.2703857421875, 634.1641845703125, 479.705322265625]",0.871,person
2025-04-05 16:14:34.174,检测,"[188.52313232421875, 130.2703857421875, 634.1641845703125, 479.705322265625]",0.871,person
2025-04-05 16:14:34.225,检测,"[181.33062744140625, 129.4591064453125, 624.2928466796875, 479.53155517578125]",0.874,person
2025-04-05 16:14:34.254,检测,"[181.33062744140625, 129.4591064453125, 624.2928466796875, 479.53155517578125]",0.874,person
2025-04-05 16:14:34.288,检测,"[189.50209045410156, 128.3920440673828, 634.6673583984375, 479.47210693359375]",0.881,person
2025-04-05 16:14:34.315,检测,"[189.50209045410156, 128.3920440673828, 634.6673583984375, 479.47210693359375]",0.881,person
2025-04-05 16:14:34.342,检测,"[190.3466796875, 127.60580444335938, 632.3250732421875, 479.4731140136719]",0.88,person
2025-04-05 16:14:34.360,检测,"[190.3466796875, 127.60580444335938, 632.3250732421875, 479.4731140136719]",0.88,person
2025-04-05 16:14:34.407,检测,"[188.3416748046875, 129.89056396484375, 634.83837890625, 479.729248046875]",0.863,person
2025-04-05 16:14:34.426,检测,"[188.3416748046875, 129.89056396484375, 634.83837890625, 479.729248046875]",0.863,person
2025-04-05 16:14:34.472,检测,"[190.07859802246094, 127.96783447265625, 631.54150390625, 479.41943359375]",0.878,person
2025-04-05 16:14:34.500,检测,"[190.07859802246094, 127.96783447265625, 631.54150390625, 479.41943359375]",0.878,person
2025-04-05 16:14:34.561,检测,"[189.44219970703125, 127.77801513671875, 626.8426513671875, 479.49090576171875]",0.874,person
2025-04-05 16:14:34.578,检测,"[189.44219970703125, 127.77801513671875, 626.8426513671875, 479.49090576171875]",0.874,person
2025-04-05 16:14:34.626,检测,"[187.66845703125, 127.77653503417969, 630.0369873046875, 479.47967529296875]",0.88,person
2025-04-05 16:14:34.655,检测,"[187.66845703125, 127.77653503417969, 630.0369873046875, 479.47967529296875]",0.88,person
2025-04-05 16:14:34.677,检测,"[187.07908630371094, 128.67340087890625, 633.7681884765625, 479.477783203125]",0.877,person
2025-04-05 16:14:35.174,检测,"[187.07908630371094, 128.67340087890625, 633.7681884765625, 479.477783203125]",0.877,person
2025-04-05 16:14:55.319,检测,"[613.555419921875, 340.82733154296875, 795.900390625, 478.463623046875]",0.863,car
2025-04-05 16:14:55.320,检测,"[311.31268310546875, 331.3453674316406, 527.4480590820312, 482.7414855957031]",0.834,car
2025-04-05 16:14:55.320,检测,"[571.4818115234375, 320.97772216796875, 653.3416748046875, 401.87005615234375]",0.595,car
2025-04-05 16:14:55.339,检测,"[619.0042724609375, 342.4173583984375, 797.397216796875, 475.958740234375]",0.868,car
2025-04-05 16:14:55.340,检测,"[312.04901123046875, 333.83587646484375, 530.9627075195312, 483.33990478515625]",0.843,car
2025-04-05 16:14:55.340,检测,"[574.5518798828125, 323.1827087402344, 656.4786376953125, 404.6169128417969]",0.596,car
2025-04-05 16:14:55.358,检测,"[316.18560791015625, 335.92572021484375, 533.0457153320312, 485.25592041015625]",0.841,car
2025-04-05 16:14:55.358,检测,"[619.3280639648438, 344.929931640625, 799.1104125976562, 476.0552978515625]",0.831,car
2025-04-05 16:14:55.358,检测,"[578.6871948242188, 323.7396240234375, 659.1868286132812, 404.94598388671875]",0.557,car
2025-04-05 16:14:55.374,检测,"[321.41204833984375, 337.0399169921875, 537.20556640625, 485.9730224609375]",0.857,car
2025-04-05 16:14:55.375,检测,"[625.0794677734375, 346.5295104980469, 801.290771484375, 475.7449035644531]",0.853,car
2025-04-05 16:14:55.375,检测,"[579.0352783203125, 326.18115234375, 659.6312255859375, 404.456298828125]",0.551,car
2025-04-05 16:14:55.393,检测,"[625.281982421875, 347.51495361328125, 802.308837890625, 484.081298828125]",0.856,car
2025-04-05 16:14:55.393,检测,"[322.96173095703125, 338.63897705078125, 537.8823852539062, 487.15728759765625]",0.848,car
2025-04-05 16:14:55.394,检测,"[580.1824340820312, 327.457275390625, 660.8364868164062, 404.2572021484375]",0.6,car
2025-04-05 16:14:55.408,检测,"[625.948974609375, 348.0433349609375, 804.40185546875, 485.318115234375]",0.849,car
2025-04-05 16:14:55.410,检测,"[320.773193359375, 339.6673583984375, 539.5189819335938, 487.769287109375]",0.819,car
2025-04-05 16:14:55.410,检测,"[582.328369140625, 327.2430419921875, 662.398681640625, 405.701904296875]",0.629,car
2025-04-05 16:14:55.427,检测,"[626.5418701171875, 349.44451904296875, 805.7686767578125, 482.50604248046875]",0.837,car
2025-04-05 16:14:55.427,检测,"[324.22265625, 341.44036865234375, 541.5371704101562, 487.69793701171875]",0.828,car
2025-04-05 16:14:55.428,检测,"[584.812744140625, 329.4306640625, 664.01171875, 407.02996826171875]",0.73,car
2025-04-05 16:14:55.445,检测,"[327.3319091796875, 343.17706298828125, 542.97021484375, 489.657470703125]",0.851,car
2025-04-05 16:14:55.446,检测,"[628.2008056640625, 351.2406005859375, 808.1070556640625, 485.916015625]",0.843,car
2025-04-05 16:14:55.446,检测,"[585.5863647460938, 331.6810607910156, 665.8154907226562, 411.7256774902344]",0.703,car
2025-04-05 16:14:55.462,检测,"[627.3187255859375, 351.6741943359375, 807.7188720703125, 492.282470703125]",0.841,car
2025-04-05 16:14:55.462,检测,"[332.1962890625, 344.47821044921875, 543.1497802734375, 490.69677734375]",0.839,car
2025-04-05 16:14:55.463,检测,"[585.6429443359375, 334.2463684082031, 665.5902099609375, 413.8100891113281]",0.684,car
2025-04-05 16:14:55.481,检测,"[331.06488037109375, 346.667724609375, 543.260009765625, 493.65087890625]",0.866,car
2025-04-05 16:14:55.481,检测,"[627.4615478515625, 353.6234130859375, 807.2008056640625, 492.6912841796875]",0.839,car
2025-04-05 16:14:55.482,检测,"[585.8071899414062, 335.60748291015625, 664.8052368164062, 414.38323974609375]",0.621,car
2025-04-05 16:14:55.498,检测,"[330.9820556640625, 348.24444580078125, 542.7049560546875, 494.700927734375]",0.872,car
2025-04-05 16:14:55.499,检测,"[627.2896728515625, 355.74615478515625, 805.244873046875, 492.64739990234375]",0.839,car
2025-04-05 16:14:55.500,检测,"[585.5947265625, 336.0713806152344, 664.35205078125, 415.8381652832031]",0.665,car
2025-04-05 16:14:55.516,检测,"[330.640380859375, 348.92706298828125, 541.3121948242188, 495.00653076171875]",0.872,car
2025-04-05 16:14:55.516,检测,"[626.8776245117188, 356.64361572265625, 803.2301635742188, 488.98736572265625]",0.823,car
2025-04-05 16:14:55.517,检测,"[585.0701904296875, 337.076171875, 662.5670166015625, 416.218017578125]",0.685,car
2025-04-05 16:14:55.535,检测,"[327.35064697265625, 349.13232421875, 540.0805053710938, 494.906005859375]",0.872,car
2025-04-05 16:14:55.536,检测,"[626.6351318359375, 356.845947265625, 802.1380615234375, 489.080322265625]",0.835,car
2025-04-05 16:14:55.536,检测,"[583.2262573242188, 337.2669677734375, 661.5615844726562, 416.98297119140625]",0.684,car
2025-04-05 16:14:55.556,检测,"[323.83758544921875, 348.97320556640625, 537.9207763671875, 495.337158203125]",0.883,car
2025-04-05 16:14:55.557,检测,"[623.2349853515625, 356.593017578125, 800.4786376953125, 489.090087890625]",0.814,car
2025-04-05 16:14:55.557,检测,"[579.3740844726562, 336.84326171875, 659.8165893554688, 417.2420654296875]",0.588,car
2025-04-05 16:14:55.575,检测,"[324.033203125, 348.284423828125, 532.6112060546875, 494.4384765625]",0.888,car
2025-04-05 16:14:55.575,检测,"[618.5020751953125, 355.51373291015625, 796.3961181640625, 492.42059326171875]",0.835,car
2025-04-05 16:14:55.576,检测,"[576.0748291015625, 337.22222900390625, 655.5628662109375, 415.15594482421875]",0.503,car
2025-04-05 16:14:55.595,检测,"[316.39691162109375, 347.470458984375, 528.7586059570312, 492.85089111328125]",0.88,car
