时间,事件类型,边界框,置信度,目标类别
2025-04-06 15:36:56.420,检测,"[162.72296142578125, 89.67349243164062, 604.0880737304688, 479.8293762207031]",0.86,person
2025-04-06 15:36:56.421,检测,"[0.0, 0.0, 638.865234375, 475.9817810058594]",0.635,car
2025-04-06 15:36:56.421,检测,"[0.0, 261.67645263671875, 204.3129119873047, 479.86334228515625]",0.536,person
2025-04-06 15:36:56.440,检测,"[162.72296142578125, 89.67349243164062, 604.0880737304688, 479.8293762207031]",0.86,person
2025-04-06 15:36:56.440,检测,"[0.0, 0.0, 638.865234375, 475.9817810058594]",0.635,car
2025-04-06 15:36:56.441,检测,"[0.0, 261.67645263671875, 204.3129119873047, 479.86334228515625]",0.536,person
2025-04-06 15:36:56.484,检测,"[161.76806640625, 91.27691650390625, 610.3031616210938, 479.70263671875]",0.863,person
2025-04-06 15:36:56.485,检测,"[0.0, 0.0, 639.36328125, 476.2860412597656]",0.766,car
2025-04-06 15:36:56.485,检测,"[0.0, 259.842529296875, 205.69142150878906, 480.0]",0.611,person
2025-04-06 15:36:56.502,检测,"[161.76806640625, 91.27691650390625, 610.3031616210938, 479.70263671875]",0.863,person
2025-04-06 15:36:56.503,检测,"[0.0, 0.0, 639.36328125, 476.2860412597656]",0.766,car
2025-04-06 15:36:56.503,检测,"[0.0, 259.842529296875, 205.69142150878906, 480.0]",0.611,person
2025-04-06 15:36:56.549,检测,"[162.72105407714844, 90.60284423828125, 611.4725341796875, 479.7410888671875]",0.863,person
2025-04-06 15:36:56.550,检测,"[0.0, 0.0, 640.0, 477.1174621582031]",0.7,car
2025-04-06 15:36:56.550,检测,"[0.0, 258.82208251953125, 204.6796417236328, 480.0]",0.53,person
2025-04-06 15:36:56.569,检测,"[162.72105407714844, 90.60284423828125, 611.4725341796875, 479.7410888671875]",0.863,person
2025-04-06 15:36:56.570,检测,"[0.0, 0.0, 640.0, 477.1174621582031]",0.7,car
2025-04-06 15:36:56.570,检测,"[0.0, 258.82208251953125, 204.6796417236328, 480.0]",0.53,person
2025-04-06 15:36:56.612,检测,"[161.1165771484375, 90.450439453125, 608.1986694335938, 479.9442138671875]",0.86,person
2025-04-06 15:36:56.613,检测,"[0.0, 0.0, 639.250244140625, 476.53753662109375]",0.653,car
2025-04-06 15:36:56.632,检测,"[161.1165771484375, 90.450439453125, 608.1986694335938, 479.9442138671875]",0.86,person
2025-04-06 15:36:56.633,检测,"[0.0, 0.0, 639.250244140625, 476.53753662109375]",0.653,car
2025-04-06 15:36:56.671,检测,"[163.80467224121094, 89.67333984375, 608.91357421875, 479.95538330078125]",0.85,person
2025-04-06 15:36:56.672,检测,"[0.0, 263.0206298828125, 206.7708740234375, 479.90203857421875]",0.687,person
2025-04-06 15:36:56.672,检测,"[0.0, 0.0, 638.7266845703125, 476.39630126953125]",0.657,car
2025-04-06 15:36:56.692,检测,"[163.80467224121094, 89.67333984375, 608.91357421875, 479.95538330078125]",0.85,person
2025-04-06 15:36:56.693,检测,"[0.0, 263.0206298828125, 206.7708740234375, 479.90203857421875]",0.687,person
2025-04-06 15:36:56.693,检测,"[0.0, 0.0, 638.7266845703125, 476.39630126953125]",0.657,car
2025-04-06 15:36:56.758,检测,"[158.8741455078125, 90.785888671875, 604.8873901367188, 479.6097412109375]",0.851,person
2025-04-06 15:36:56.759,检测,"[0.0, 258.6087646484375, 206.99742126464844, 480.0]",0.629,person
2025-04-06 15:36:56.759,检测,"[0.0, 0.0, 639.0053100585938, 476.23980712890625]",0.621,car
2025-04-06 15:36:56.778,检测,"[158.8741455078125, 90.785888671875, 604.8873901367188, 479.6097412109375]",0.851,person
2025-04-06 15:36:56.778,检测,"[0.0, 258.6087646484375, 206.99742126464844, 480.0]",0.629,person
2025-04-06 15:36:56.779,检测,"[0.0, 0.0, 639.0053100585938, 476.23980712890625]",0.621,car
2025-04-06 15:36:56.820,检测,"[163.3658447265625, 90.93212890625, 605.8050537109375, 479.8712158203125]",0.859,person
2025-04-06 15:36:56.820,检测,"[0.0, 0.0, 638.387451171875, 476.7752990722656]",0.636,car
2025-04-06 15:36:56.821,检测,"[0.028839111328125, 261.6802978515625, 207.0758514404297, 479.93353271484375]",0.596,person
2025-04-06 15:36:56.839,检测,"[163.3658447265625, 90.93212890625, 605.8050537109375, 479.8712158203125]",0.859,person
2025-04-06 15:36:56.839,检测,"[0.0, 0.0, 638.387451171875, 476.7752990722656]",0.636,car
2025-04-06 15:36:56.839,检测,"[0.028839111328125, 261.6802978515625, 207.0758514404297, 479.93353271484375]",0.596,person
2025-04-06 15:36:56.885,检测,"[159.62017822265625, 90.68182373046875, 607.52734375, 479.6431884765625]",0.859,person
2025-04-06 15:36:56.885,检测,"[0.0, 263.016357421875, 206.89404296875, 479.800537109375]",0.683,person
2025-04-06 15:36:56.885,检测,"[0.0, 0.0, 639.0631103515625, 476.70086669921875]",0.673,car
2025-04-06 15:36:56.903,检测,"[159.62017822265625, 90.68182373046875, 607.52734375, 479.6431884765625]",0.859,person
2025-04-06 15:36:56.904,检测,"[0.0, 263.016357421875, 206.89404296875, 479.800537109375]",0.683,person
2025-04-06 15:36:56.904,检测,"[0.0, 0.0, 639.0631103515625, 476.70086669921875]",0.673,car
2025-04-06 15:36:56.948,检测,"[161.350341796875, 91.920654296875, 603.1752319335938, 479.693115234375]",0.861,person
2025-04-06 15:36:56.949,检测,"[0.0, 0.0, 639.8080444335938, 476.3554992675781]",0.756,car
2025-04-06 15:36:56.949,检测,"[0.0, 258.6126708984375, 207.5089874267578, 480.0]",0.554,person
2025-04-06 15:36:56.969,检测,"[161.350341796875, 91.920654296875, 603.1752319335938, 479.693115234375]",0.861,person
2025-04-06 15:36:56.969,检测,"[0.0, 0.0, 639.8080444335938, 476.3554992675781]",0.756,car
2025-04-06 15:36:56.969,检测,"[0.0, 258.6126708984375, 207.5089874267578, 480.0]",0.554,person
2025-04-06 15:36:57.013,检测,"[164.5234375, 91.4525146484375, 607.2176513671875, 479.68695068359375]",0.866,person
2025-04-06 15:36:57.013,检测,"[0.0, 0.0, 639.3648681640625, 476.7118835449219]",0.777,car
2025-04-06 15:36:57.014,检测,"[0.064971923828125, 261.10064697265625, 207.92860412597656, 480.0]",0.582,person
2025-04-06 15:36:57.030,检测,"[164.5234375, 91.4525146484375, 607.2176513671875, 479.68695068359375]",0.866,person
2025-04-06 15:36:57.031,检测,"[0.0, 0.0, 639.3648681640625, 476.7118835449219]",0.777,car
2025-04-06 15:36:57.031,检测,"[0.064971923828125, 261.10064697265625, 207.92860412597656, 480.0]",0.582,person
2025-04-06 15:36:57.078,检测,"[158.511962890625, 91.638427734375, 605.7620849609375, 479.74774169921875]",0.863,person
2025-04-06 15:36:57.078,检测,"[0.0, 0.0, 640.0, 475.8977355957031]",0.814,car
2025-04-06 15:36:57.078,检测,"[0.278411865234375, 259.02935791015625, 208.20086669921875, 480.0]",0.575,person
2025-04-06 15:36:57.095,检测,"[158.511962890625, 91.638427734375, 605.7620849609375, 479.74774169921875]",0.863,person
2025-04-06 15:36:57.097,检测,"[0.0, 0.0, 640.0, 475.8977355957031]",0.814,car
2025-04-06 15:36:57.097,检测,"[0.278411865234375, 259.02935791015625, 208.20086669921875, 480.0]",0.575,person
2025-04-06 15:36:57.157,检测,"[156.86505126953125, 90.91864013671875, 608.085205078125, 479.725830078125]",0.86,person
2025-04-06 15:36:57.157,检测,"[0.0, 0.0, 639.90771484375, 476.7555236816406]",0.812,car
2025-04-06 15:36:57.158,检测,"[0.0291595458984375, 265.0263977050781, 207.91661071777344, 479.9160461425781]",0.647,person
2025-04-06 15:36:57.177,检测,"[156.86505126953125, 90.91864013671875, 608.085205078125, 479.725830078125]",0.86,person
2025-04-06 15:36:57.178,检测,"[0.0, 0.0, 639.90771484375, 476.7555236816406]",0.812,car
2025-04-06 15:36:57.178,检测,"[0.0291595458984375, 265.0263977050781, 207.91661071777344, 479.9160461425781]",0.647,person
2025-04-06 15:36:57.221,检测,"[163.88861083984375, 91.1158447265625, 609.51416015625, 479.619140625]",0.864,person
2025-04-06 15:36:57.221,检测,"[0.0, 0.0, 640.0, 476.1171875]",0.818,car
2025-04-06 15:36:57.222,检测,"[0.0138092041015625, 258.64080810546875, 206.3716583251953, 480.0]",0.647,person
2025-04-06 15:36:57.241,检测,"[163.88861083984375, 91.1158447265625, 609.51416015625, 479.619140625]",0.864,person
2025-04-06 15:36:57.241,检测,"[0.0, 0.0, 640.0, 476.1171875]",0.818,car
2025-04-06 15:36:57.242,检测,"[0.0138092041015625, 258.64080810546875, 206.3716583251953, 480.0]",0.647,person
2025-04-06 15:36:57.283,检测,"[1.60906982421875, 0.27105712890625, 638.8392944335938, 480.0]",0.851,car
2025-04-06 15:36:57.284,检测,"[159.32806396484375, 91.35096740722656, 603.826171875, 479.7177734375]",0.847,person
2025-04-06 15:36:57.284,检测,"[0.021270751953125, 261.7415771484375, 206.87596130371094, 480.0]",0.649,person
2025-04-06 15:36:57.301,检测,"[1.60906982421875, 0.27105712890625, 638.8392944335938, 480.0]",0.851,car
2025-04-06 15:36:57.301,检测,"[159.32806396484375, 91.35096740722656, 603.826171875, 479.7177734375]",0.847,person
2025-04-06 15:36:57.301,检测,"[0.021270751953125, 261.7415771484375, 206.87596130371094, 480.0]",0.649,person
2025-04-06 15:36:57.349,检测,"[0.0, 0.0, 639.9691772460938, 476.90179443359375]",0.853,car
2025-04-06 15:36:57.349,检测,"[157.89886474609375, 90.37565612792969, 601.6192626953125, 479.51422119140625]",0.846,person
2025-04-06 15:36:57.349,检测,"[0.0804290771484375, 262.18548583984375, 207.12692260742188, 480.0]",0.598,person
2025-04-06 15:36:57.368,检测,"[0.0, 0.0, 639.9691772460938, 476.90179443359375]",0.853,car
2025-04-06 15:36:57.368,检测,"[157.89886474609375, 90.37565612792969, 601.6192626953125, 479.51422119140625]",0.846,person
2025-04-06 15:36:57.368,检测,"[0.0804290771484375, 262.18548583984375, 207.12692260742188, 480.0]",0.598,person
2025-04-06 15:36:57.411,检测,"[156.8697509765625, 91.15948486328125, 601.177978515625, 479.87750244140625]",0.85,person
2025-04-06 15:36:57.412,检测,"[0.0, 0.0, 639.8805541992188, 476.3912048339844]",0.836,car
2025-04-06 15:36:57.412,检测,"[0.0, 265.17626953125, 207.71746826171875, 479.9150390625]",0.649,person
2025-04-06 15:36:57.431,检测,"[156.8697509765625, 91.15948486328125, 601.177978515625, 479.87750244140625]",0.85,person
2025-04-06 15:36:57.431,检测,"[0.0, 0.0, 639.8805541992188, 476.3912048339844]",0.836,car
2025-04-06 15:36:57.431,检测,"[0.0, 265.17626953125, 207.71746826171875, 479.9150390625]",0.649,person
2025-04-06 15:36:57.477,检测,"[1.27166748046875, 0.11407470703125, 638.5737915039062, 479.9330749511719]",0.887,car
2025-04-06 15:36:57.478,检测,"[152.9754638671875, 90.786865234375, 605.3505859375, 479.44573974609375]",0.849,person
2025-04-06 15:36:57.478,检测,"[0.4299774169921875, 261.9278564453125, 208.12213134765625, 480.0]",0.619,person
2025-04-06 15:36:57.498,检测,"[1.27166748046875, 0.11407470703125, 638.5737915039062, 479.9330749511719]",0.887,car
2025-04-06 15:36:57.498,检测,"[152.9754638671875, 90.786865234375, 605.3505859375, 479.44573974609375]",0.849,person
2025-04-06 15:36:57.498,检测,"[0.4299774169921875, 261.9278564453125, 208.12213134765625, 480.0]",0.619,person
2025-04-06 15:36:57.556,检测,"[158.92901611328125, 90.890625, 607.5491943359375, 479.68438720703125]",0.86,person
2025-04-06 15:36:57.557,检测,"[0.0, 0.0, 640.0, 476.5736083984375]",0.854,car
2025-04-06 15:36:57.557,检测,"[0.000701904296875, 265.8017578125, 207.8951873779297, 480.0]",0.603,person
2025-04-06 15:36:57.577,检测,"[158.92901611328125, 90.890625, 607.5491943359375, 479.68438720703125]",0.86,person
2025-04-06 15:36:57.577,检测,"[0.0, 0.0, 640.0, 476.5736083984375]",0.854,car
2025-04-06 15:36:57.577,检测,"[0.000701904296875, 265.8017578125, 207.8951873779297, 480.0]",0.603,person
2025-04-06 15:36:57.620,检测,"[156.4586639404297, 91.06059265136719, 606.8726196289062, 479.76995849609375]",0.859,person
2025-04-06 15:36:57.620,检测,"[0.7098388671875, 0.053314208984375, 638.2861328125, 479.9303894042969]",0.843,car
2025-04-06 15:36:57.620,检测,"[0.237457275390625, 260.93365478515625, 207.6136474609375, 480.0]",0.618,person
2025-04-06 15:36:57.640,检测,"[156.4586639404297, 91.06059265136719, 606.8726196289062, 479.76995849609375]",0.859,person
2025-04-06 15:36:57.640,检测,"[0.7098388671875, 0.053314208984375, 638.2861328125, 479.9303894042969]",0.843,car
2025-04-06 15:36:57.640,检测,"[0.237457275390625, 260.93365478515625, 207.6136474609375, 480.0]",0.618,person
2025-04-06 15:36:57.685,检测,"[1.25750732421875, 0.2554931640625, 640.0, 480.0]",0.9,car
2025-04-06 15:36:57.685,检测,"[161.10601806640625, 90.9818115234375, 609.7274780273438, 479.71124267578125]",0.87,person
2025-04-06 15:36:57.685,检测,"[0.0, 265.62298583984375, 207.89710998535156, 480.0]",0.695,person
2025-04-06 15:36:57.716,检测,"[1.25750732421875, 0.2554931640625, 640.0, 480.0]",0.9,car
2025-04-06 15:36:57.716,检测,"[161.10601806640625, 90.9818115234375, 609.7274780273438, 479.71124267578125]",0.87,person
2025-04-06 15:36:57.716,检测,"[0.0, 265.62298583984375, 207.89710998535156, 480.0]",0.695,person
2025-04-06 15:36:57.749,检测,"[0.0, 0.0, 640.0, 476.9324035644531]",0.879,car
2025-04-06 15:36:57.749,检测,"[160.2305450439453, 91.42646789550781, 609.0468139648438, 479.70855712890625]",0.86,person
2025-04-06 15:36:57.749,检测,"[0.0, 265.2154541015625, 207.8401336669922, 479.9356689453125]",0.729,person
2025-04-06 15:36:57.769,检测,"[0.0, 0.0, 640.0, 476.9324035644531]",0.879,car
2025-04-06 15:36:57.769,检测,"[160.2305450439453, 91.42646789550781, 609.0468139648438, 479.70855712890625]",0.86,person
2025-04-06 15:36:57.770,检测,"[0.0, 265.2154541015625, 207.8401336669922, 479.9356689453125]",0.729,person
2025-04-06 15:36:57.812,检测,"[0.56341552734375, 0.057861328125, 638.198974609375, 480.0]",0.886,car
2025-04-06 15:36:57.813,检测,"[157.86273193359375, 91.52581787109375, 606.762451171875, 479.97833251953125]",0.859,person
2025-04-06 15:36:57.813,检测,"[0.0157470703125, 264.88616943359375, 208.46572875976562, 479.90301513671875]",0.734,person
2025-04-06 15:36:57.833,检测,"[0.56341552734375, 0.057861328125, 638.198974609375, 480.0]",0.886,car
2025-04-06 15:36:57.833,检测,"[157.86273193359375, 91.52581787109375, 606.762451171875, 479.97833251953125]",0.859,person
2025-04-06 15:36:57.834,检测,"[0.0157470703125, 264.88616943359375, 208.46572875976562, 479.90301513671875]",0.734,person
2025-04-06 15:36:57.877,检测,"[0.25872802734375, 0.1343994140625, 639.6417236328125, 480.0]",0.918,car
2025-04-06 15:36:57.877,检测,"[165.20294189453125, 91.33001708984375, 604.6314697265625, 479.814697265625]",0.861,person
2025-04-06 15:36:57.878,检测,"[0.0, 265.8360290527344, 207.17994689941406, 479.9538269042969]",0.743,person
2025-04-06 15:36:57.898,检测,"[0.25872802734375, 0.1343994140625, 639.6417236328125, 480.0]",0.918,car
2025-04-06 15:36:57.898,检测,"[165.20294189453125, 91.33001708984375, 604.6314697265625, 479.814697265625]",0.861,person
2025-04-06 15:36:57.899,检测,"[0.0, 265.8360290527344, 207.17994689941406, 479.9538269042969]",0.743,person
2025-04-06 15:36:57.956,检测,"[162.97955322265625, 91.25222778320312, 606.20556640625, 479.7658386230469]",0.864,person
2025-04-06 15:36:57.957,检测,"[1.3985595703125, 0.0, 638.4793701171875, 480.0]",0.86,car
2025-04-06 15:36:57.957,检测,"[0.0, 262.9560241699219, 207.4506378173828, 479.8806457519531]",0.726,person
2025-04-06 15:36:57.976,检测,"[162.97955322265625, 91.25222778320312, 606.20556640625, 479.7658386230469]",0.864,person
2025-04-06 15:36:57.977,检测,"[1.3985595703125, 0.0, 638.4793701171875, 480.0]",0.86,car
2025-04-06 15:36:57.977,检测,"[0.0, 262.9560241699219, 207.4506378173828, 479.8806457519531]",0.726,person
2025-04-06 15:36:58.020,检测,"[1.2210693359375, 0.063262939453125, 639.8800048828125, 480.0]",0.894,car
2025-04-06 15:36:58.020,检测,"[164.82542419433594, 91.2322998046875, 603.4144287109375, 479.77508544921875]",0.866,person
2025-04-06 15:36:58.020,检测,"[0.0, 265.4517822265625, 207.67398071289062, 479.96539306640625]",0.742,person
2025-04-06 15:36:58.038,检测,"[1.2210693359375, 0.063262939453125, 639.8800048828125, 480.0]",0.894,car
2025-04-06 15:36:58.039,检测,"[164.82542419433594, 91.2322998046875, 603.4144287109375, 479.77508544921875]",0.866,person
2025-04-06 15:36:58.039,检测,"[0.0, 265.4517822265625, 207.67398071289062, 479.96539306640625]",0.742,person
2025-04-06 15:36:58.085,检测,"[0.4495849609375, 0.099578857421875, 640.0, 480.0]",0.913,car
2025-04-06 15:36:58.085,检测,"[157.468017578125, 90.980712890625, 605.8222045898438, 479.81756591796875]",0.851,person
2025-04-06 15:36:58.085,检测,"[0.0, 265.52032470703125, 207.8759307861328, 480.0]",0.721,person
2025-04-06 15:36:58.105,检测,"[0.4495849609375, 0.099578857421875, 640.0, 480.0]",0.913,car
2025-04-06 15:36:58.106,检测,"[157.468017578125, 90.980712890625, 605.8222045898438, 479.81756591796875]",0.851,person
2025-04-06 15:36:58.106,检测,"[0.0, 265.52032470703125, 207.8759307861328, 480.0]",0.721,person
2025-04-06 15:36:58.150,检测,"[0.24481201171875, 0.0, 639.9853515625, 479.0268249511719]",0.889,car
2025-04-06 15:36:58.150,检测,"[159.0406951904297, 91.52345275878906, 606.2688598632812, 479.727783203125]",0.857,person
2025-04-06 15:36:58.150,检测,"[0.0, 265.08935546875, 207.86390686035156, 479.9945068359375]",0.726,person
2025-04-06 15:36:58.169,检测,"[0.24481201171875, 0.0, 639.9853515625, 479.0268249511719]",0.889,car
2025-04-06 15:36:58.169,检测,"[159.0406951904297, 91.52345275878906, 606.2688598632812, 479.727783203125]",0.857,person
2025-04-06 15:36:58.169,检测,"[0.0, 265.08935546875, 207.86390686035156, 479.9945068359375]",0.726,person
2025-04-06 15:36:58.212,检测,"[0.610107421875, 0.0, 640.0, 478.046142578125]",0.911,car
2025-04-06 15:36:58.212,检测,"[161.4730224609375, 91.3572998046875, 605.0183715820312, 479.71856689453125]",0.857,person
2025-04-06 15:36:58.212,检测,"[0.0, 265.80072021484375, 208.15264892578125, 480.0]",0.703,person
2025-04-06 15:36:58.233,检测,"[0.610107421875, 0.0, 640.0, 478.046142578125]",0.911,car
2025-04-06 15:36:58.233,检测,"[161.4730224609375, 91.3572998046875, 605.0183715820312, 479.71856689453125]",0.857,person
2025-04-06 15:36:58.233,检测,"[0.0, 265.80072021484375, 208.15264892578125, 480.0]",0.703,person
2025-04-06 15:36:58.713,检测,"[0.0, 0.074249267578125, 640.0, 478.3776550292969]",0.931,car
2025-04-06 15:36:58.713,检测,"[154.2456817626953, 91.18280029296875, 603.3886108398438, 479.67926025390625]",0.842,person
2025-04-06 15:36:58.714,检测,"[0.0, 266.041748046875, 206.6013946533203, 480.0]",0.767,person
2025-04-06 15:43:47.893,检测,"[624.7344970703125, 328.738525390625, 794.5611572265625, 494.5272216796875]",0.753,truck
2025-04-06 15:43:47.917,检测,"[329.7879638671875, 313.19091796875, 525.0872802734375, 492.4569091796875]",0.678,truck
2025-04-06 15:43:47.941,检测,"[332.314208984375, 319.993896484375, 529.9130859375, 492.03131103515625]",0.823,truck
2025-04-06 15:43:47.943,检测,"[627.4429931640625, 330.454833984375, 799.4708251953125, 495.537841796875]",0.675,truck
2025-04-06 15:43:47.967,检测,"[338.19573974609375, 319.40948486328125, 530.4313354492188, 493.5845947265625]",0.783,truck
2025-04-06 15:43:47.967,检测,"[629.819580078125, 332.5526123046875, 801.099365234375, 496.56109619140625]",0.522,truck
2025-04-06 15:43:47.982,检测,"[336.2706298828125, 320.896240234375, 532.25, 494.6280517578125]",0.813,truck
2025-04-06 15:43:47.984,检测,"[655.0025634765625, 335.27947998046875, 801.0562744140625, 497.08953857421875]",0.553,truck
2025-04-06 15:43:48.007,检测,"[337.3558349609375, 322.03094482421875, 532.4900512695312, 495.78363037109375]",0.81,truck
2025-04-06 15:43:48.007,检测,"[632.19921875, 334.86151123046875, 802.6298828125, 496.400390625]",0.528,truck
2025-04-06 15:43:48.030,检测,"[341.62030029296875, 322.8736572265625, 533.5578002929688, 495.1170654296875]",0.81,truck
2025-04-06 15:43:48.032,检测,"[644.786376953125, 336.78460693359375, 803.899658203125, 495.6077880859375]",0.511,truck
2025-04-06 15:43:48.054,检测,"[343.9810791015625, 324.39263916015625, 536.6104736328125, 498.548828125]",0.797,truck
2025-04-06 15:43:48.054,检测,"[633.0308837890625, 339.09405517578125, 804.8109130859375, 498.161376953125]",0.503,truck
2025-04-06 15:43:48.078,检测,"[343.9254150390625, 330.267333984375, 536.7914428710938, 499.1605224609375]",0.864,truck
2025-04-06 15:43:48.078,检测,"[630.8187255859375, 339.8763427734375, 805.7474365234375, 502.7208251953125]",0.787,truck
2025-04-06 15:43:48.101,检测,"[339.4571533203125, 331.25238037109375, 537.396728515625, 504.05535888671875]",0.884,truck
2025-04-06 15:43:48.102,检测,"[630.1751708984375, 342.19464111328125, 804.6265869140625, 502.36383056640625]",0.86,truck
2025-04-06 15:43:48.119,检测,"[338.91229248046875, 332.40765380859375, 536.8792114257812, 505.07958984375]",0.886,truck
2025-04-06 15:43:48.120,检测,"[631.1331176757812, 344.19805908203125, 802.9959106445312, 501.9298095703125]",0.77,truck
2025-04-06 15:43:48.136,检测,"[339.1373291015625, 334.3370361328125, 537.4144897460938, 504.92236328125]",0.89,truck
2025-04-06 15:43:48.136,检测,"[630.1517333984375, 344.97552490234375, 801.9656982421875, 503.07525634765625]",0.754,truck
2025-04-06 15:43:48.152,检测,"[339.36322021484375, 335.089599609375, 536.1280517578125, 504.83544921875]",0.882,truck
2025-04-06 15:43:48.153,检测,"[628.883056640625, 345.1414794921875, 801.257568359375, 503.024169921875]",0.784,truck
2025-04-06 15:43:48.177,检测,"[339.4765625, 335.433349609375, 534.3089599609375, 502.8809814453125]",0.861,truck
2025-04-06 15:43:48.178,检测,"[627.0772705078125, 344.2694091796875, 798.4886474609375, 502.72454833984375]",0.83,truck
2025-04-06 15:43:48.178,检测,"[893.585205078125, 0.76708984375, 1279.834228515625, 717.6851806640625]",0.502,car
2025-04-06 15:43:48.196,检测,"[330.4263916015625, 334.70361328125, 530.9678344726562, 502.5489501953125]",0.863,truck
2025-04-06 15:43:48.198,检测,"[624.0498657226562, 344.1685791015625, 794.0167846679688, 501.601806640625]",0.844,truck
2025-04-06 15:43:48.198,检测,"[835.418701171875, 0.54254150390625, 1280.0, 715.1925659179688]",0.518,car
2025-04-06 15:43:48.221,检测,"[621.0806884765625, 342.4891357421875, 789.0682373046875, 501.716796875]",0.878,truck
2025-04-06 15:43:48.222,检测,"[324.20257568359375, 332.82342529296875, 527.3572387695312, 501.92181396484375]",0.85,truck
2025-04-06 15:43:48.222,检测,"[805.073974609375, 0.2548828125, 1280.0, 715.431396484375]",0.609,car
2025-04-06 15:43:48.245,检测,"[614.14990234375, 342.1136474609375, 783.7294921875, 501.640380859375]",0.827,truck
2025-04-06 15:43:48.246,检测,"[317.94732666015625, 330.18328857421875, 519.9932250976562, 501.37860107421875]",0.758,truck
2025-04-06 15:43:48.269,检测,"[611.00634765625, 338.8565673828125, 779.0286865234375, 496.6658935546875]",0.826,truck
2025-04-06 15:43:48.271,检测,"[313.6793212890625, 325.993408203125, 515.6405029296875, 498.050537109375]",0.806,truck
2025-04-06 15:43:48.271,检测,"[869.8533935546875, 0.0, 1279.7921142578125, 718.0897216796875]",0.512,car
2025-04-06 15:43:48.293,检测,"[308.5950927734375, 319.22119140625, 508.312744140625, 497.91876220703125]",0.792,truck
2025-04-06 15:43:48.294,检测,"[607.5350952148438, 336.0084228515625, 774.7261352539062, 496.1478271484375]",0.704,truck
2025-04-06 15:43:48.318,检测,"[306.9315185546875, 319.2403564453125, 507.3572998046875, 496.7159423828125]",0.753,truck
2025-04-06 15:43:48.318,检测,"[606.2205810546875, 334.5155029296875, 770.7301025390625, 496.8751220703125]",0.689,truck
2025-04-06 15:43:48.344,检测,"[306.84979248046875, 321.37615966796875, 505.35968017578125, 493.3699951171875]",0.798,truck
2025-04-06 15:43:48.344,检测,"[601.10986328125, 332.5133056640625, 768.509765625, 496.21795654296875]",0.696,truck
2025-04-06 15:43:48.346,检测,"[860.6434326171875, 0.0, 1279.7093505859375, 714.5274658203125]",0.597,car
2025-04-06 15:43:48.361,检测,"[303.2779541015625, 321.228271484375, 502.972900390625, 491.7589111328125]",0.794,truck
2025-04-06 15:43:48.362,检测,"[602.1319580078125, 331.70050048828125, 767.6939697265625, 492.9051513671875]",0.754,truck
2025-04-06 15:43:48.362,检测,"[854.1551513671875, 0.0, 1279.5035400390625, 714.8609619140625]",0.674,car
2025-04-06 15:43:48.389,检测,"[300.9156494140625, 324.1766357421875, 501.13525390625, 490.638427734375]",0.854,truck
2025-04-06 15:43:48.390,检测,"[634.3846435546875, 332.91204833984375, 767.684814453125, 492.07391357421875]",0.754,truck
2025-04-06 15:43:48.390,检测,"[870.9039306640625, 0.0, 1279.4146728515625, 715.0660400390625]",0.676,car
2025-04-06 15:43:48.416,检测,"[300.02874755859375, 324.22003173828125, 500.97174072265625, 492.90679931640625]",0.865,truck
2025-04-06 15:43:48.417,检测,"[601.0125732421875, 332.86260986328125, 767.6502685546875, 493.8057861328125]",0.746,truck
2025-04-06 15:43:48.417,检测,"[860.49365234375, 0.0, 1279.5908203125, 714.3649291992188]",0.672,car
2025-04-06 15:43:48.439,检测,"[300.676513671875, 324.18267822265625, 500.662109375, 492.57061767578125]",0.871,truck
2025-04-06 15:43:48.440,检测,"[642.6309814453125, 334.43414306640625, 767.643310546875, 495.33685302734375]",0.749,truck
2025-04-06 15:43:48.440,检测,"[865.034423828125, 0.004150390625, 1279.692138671875, 714.4771728515625]",0.645,car
2025-04-06 15:43:48.454,检测,"[301.90069580078125, 323.8145751953125, 502.13287353515625, 494.738037109375]",0.851,truck
2025-04-06 15:43:48.456,检测,"[630.864013671875, 336.28955078125, 768.275390625, 496.2412109375]",0.751,truck
2025-04-06 15:43:48.456,检测,"[870.999755859375, 0.1356201171875, 1279.614990234375, 714.4395751953125]",0.63,car
2025-04-06 15:43:48.479,检测,"[301.46990966796875, 325.5626220703125, 502.458984375, 495.1441650390625]",0.868,truck
2025-04-06 15:43:48.481,检测,"[649.6200561523438, 337.51934814453125, 769.0015258789062, 495.7376708984375]",0.75,truck
2025-04-06 15:43:48.481,检测,"[875.711669921875, 0.152587890625, 1279.699462890625, 714.021240234375]",0.566,car
2025-04-06 15:43:48.505,检测,"[306.55267333984375, 325.425537109375, 503.47430419921875, 495.861083984375]",0.875,truck
2025-04-06 15:43:48.505,检测,"[623.7177124023438, 338.3173828125, 770.4938354492188, 496.12738037109375]",0.665,truck
2025-04-06 15:43:48.531,检测,"[307.8812561035156, 326.65667724609375, 503.3074645996094, 496.82513427734375]",0.879,truck
2025-04-06 15:43:48.531,检测,"[603.219482421875, 340.5074462890625, 771.41650390625, 495.7083740234375]",0.61,truck
2025-04-06 15:43:48.546,检测,"[309.0579833984375, 328.35028076171875, 505.2574462890625, 497.0010986328125]",0.884,truck
2025-04-06 15:43:48.547,检测,"[602.3087158203125, 340.40155029296875, 772.8193359375, 498.84881591796875]",0.711,truck
2025-04-06 15:43:48.571,检测,"[309.9212341308594, 328.85833740234375, 506.5680847167969, 495.37274169921875]",0.875,truck
