时间,事件类型,边界框,置信度,目标类别
2025-03-29 17:05:39.535,检测,"[421.2166748046875, 305.6866455078125, 548.5628662109375, 417.330078125]",0.805,car
2025-03-29 17:05:39.561,检测,"[547.4783935546875, 335.1034240722656, 715.4107666015625, 456.2630310058594]",0.835,car
2025-03-29 17:05:39.563,检测,"[417.42205810546875, 305.38641357421875, 545.47900390625, 420.66693115234375]",0.796,car
2025-03-29 17:05:39.581,检测,"[540.621826171875, 334.14434814453125, 714.712158203125, 455.94659423828125]",0.818,car
2025-03-29 17:05:39.582,检测,"[411.622802734375, 304.50421142578125, 543.709228515625, 419.41424560546875]",0.793,car
2025-03-29 17:05:39.607,检测,"[408.29803466796875, 304.21429443359375, 541.9284057617188, 419.69561767578125]",0.82,car
2025-03-29 17:05:39.607,检测,"[536.1592407226562, 333.5926513671875, 714.5803833007812, 461.145263671875]",0.812,car
2025-03-29 17:05:39.625,检测,"[529.18115234375, 333.7421875, 713.299072265625, 466.0855712890625]",0.833,car
2025-03-29 17:05:39.626,检测,"[403.5367431640625, 303.9236755371094, 537.1038818359375, 423.9969177246094]",0.764,car
2025-03-29 17:05:39.642,检测,"[530.3595581054688, 334.42877197265625, 710.3971557617188, 467.02349853515625]",0.829,car
2025-03-29 17:05:39.643,检测,"[399.61083984375, 303.65655517578125, 535.5342407226562, 423.8104248046875]",0.782,car
2025-03-29 17:05:39.658,检测,"[531.7640380859375, 334.22430419921875, 705.9395751953125, 469.89764404296875]",0.826,car
2025-03-29 17:05:39.660,检测,"[394.059326171875, 303.185791015625, 533.6431274414062, 422.54150390625]",0.782,car
2025-03-29 17:05:39.680,检测,"[526.1766357421875, 332.47039794921875, 703.2431640625, 463.09234619140625]",0.814,car
2025-03-29 17:05:39.681,检测,"[390.7109375, 301.4946594238281, 527.70361328125, 421.7266540527344]",0.739,car
2025-03-29 17:05:39.696,检测,"[521.8078002929688, 332.1512451171875, 700.9563598632812, 459.8424072265625]",0.795,car
2025-03-29 17:05:39.696,检测,"[386.980224609375, 299.1160888671875, 522.9030151367188, 421.92303466796875]",0.759,car
2025-03-29 17:05:39.713,检测,"[517.81787109375, 331.31341552734375, 698.462890625, 454.6844482421875]",0.805,car
2025-03-29 17:05:39.714,检测,"[379.8428955078125, 298.0614013671875, 521.2973022460938, 421.4906005859375]",0.779,car
2025-03-29 17:05:39.730,检测,"[514.2713623046875, 329.2271728515625, 698.7772216796875, 452.18902587890625]",0.795,car
2025-03-29 17:05:39.731,检测,"[376.27020263671875, 295.56683349609375, 516.3961181640625, 421.10443115234375]",0.709,car
2025-03-29 17:05:39.747,检测,"[513.2205200195312, 327.92913818359375, 696.5942993164062, 457.74993896484375]",0.833,car
2025-03-29 17:05:39.747,检测,"[370.926025390625, 293.720703125, 514.7835083007812, 421.58050537109375]",0.675,car
2025-03-29 17:05:39.764,检测,"[510.17486572265625, 326.663818359375, 698.9868774414062, 458.70751953125]",0.835,car
2025-03-29 17:05:39.765,检测,"[368.9462890625, 290.72015380859375, 515.3446044921875, 420.90374755859375]",0.645,car
2025-03-29 17:05:39.781,报警,"[291.0755615234375, 344.86676025390625, 506.5433349609375, 491.76507568359375]",0.875,碰撞预警
2025-03-29 17:05:39.787,检测,"[511.294677734375, 324.69757080078125, 699.127685546875, 456.62457275390625]",0.82,car
2025-03-29 17:05:39.788,检测,"[366.04730224609375, 290.1340637207031, 515.3701782226562, 420.9725036621094]",0.653,car
2025-03-29 17:05:39.804,检测,"[513.1385498046875, 323.61083984375, 699.6834716796875, 455.634521484375]",0.84,car
2025-03-29 17:05:39.805,检测,"[361.8719482421875, 290.2799072265625, 519.6331176757812, 420.96893310546875]",0.681,car
2025-03-29 17:05:39.822,检测,"[512.1575927734375, 323.43377685546875, 700.0960693359375, 455.32281494140625]",0.838,car
2025-03-29 17:05:39.823,检测,"[359.491943359375, 288.58929443359375, 520.95849609375, 421.67095947265625]",0.586,car
2025-03-29 17:05:39.841,检测,"[513.8621826171875, 323.9280700683594, 699.9876708984375, 456.9427795410156]",0.834,car
2025-03-29 17:05:39.842,检测,"[357.2733154296875, 288.51031494140625, 522.73291015625, 422.29327392578125]",0.612,car
2025-03-29 17:05:39.859,检测,"[516.7865600585938, 324.46746826171875, 699.7789916992188, 457.7025146484375]",0.815,car
2025-03-29 17:05:39.860,检测,"[355.1221923828125, 288.6004333496094, 526.9208984375, 424.3166198730469]",0.623,car
2025-03-29 17:05:39.876,检测,"[522.0679931640625, 326.1260986328125, 702.5506591796875, 458.48394775390625]",0.798,car
2025-03-29 17:05:39.876,检测,"[353.267333984375, 289.8465576171875, 519.22802734375, 426.448486328125]",0.645,car
2025-03-29 17:05:39.892,检测,"[516.232177734375, 326.74700927734375, 705.032470703125, 472.33343505859375]",0.808,car
2025-03-29 17:05:39.892,检测,"[352.4432373046875, 290.19610595703125, 520.241943359375, 428.24749755859375]",0.564,car
2025-03-29 17:05:39.893,检测,"[676.4293212890625, 323.5017395019531, 733.0794677734375, 449.7680969238281]",0.545,person
2025-03-29 17:05:39.911,检测,"[512.1162109375, 327.8225402832031, 709.53466796875, 476.2206115722656]",0.847,car
2025-03-29 17:05:39.912,检测,"[352.92681884765625, 291.6943054199219, 521.5950927734375, 429.5165710449219]",0.636,car
2025-03-29 17:05:39.928,检测,"[512.1505126953125, 326.4846496582031, 708.6761474609375, 477.0260314941406]",0.817,car
2025-03-29 17:05:39.929,检测,"[352.57757568359375, 289.48126220703125, 519.110107421875, 429.33673095703125]",0.677,car
2025-03-29 17:05:39.950,检测,"[513.3519897460938, 325.8208923339844, 709.7916870117188, 478.8988952636719]",0.842,car
2025-03-29 17:05:39.950,检测,"[690.0069580078125, 318.40264892578125, 746.3756103515625, 453.78460693359375]",0.632,person
2025-03-29 17:05:39.952,检测,"[351.71746826171875, 288.5960693359375, 521.8890991210938, 430.06146240234375]",0.611,car
2025-03-29 17:05:39.979,检测,"[513.9815673828125, 325.5516357421875, 710.7901611328125, 480.4913330078125]",0.837,car
2025-03-29 17:05:39.980,检测,"[695.8156127929688, 319.2911376953125, 749.9519653320312, 455.72564697265625]",0.668,person
2025-03-29 17:05:39.980,检测,"[350.85455322265625, 287.82171630859375, 519.060546875, 430.79632568359375]",0.627,car
2025-03-29 17:05:39.999,检测,"[514.6100463867188, 326.0502014160156, 714.3668823242188, 482.8482360839844]",0.824,car
2025-03-29 17:05:40.000,检测,"[347.842529296875, 287.63140869140625, 517.4888916015625, 432.05950927734375]",0.69,car
2025-03-29 17:05:40.016,检测,"[513.595947265625, 328.55999755859375, 717.4951171875, 480.63092041015625]",0.843,car
2025-03-29 17:05:40.016,检测,"[346.60931396484375, 287.84716796875, 518.3832397460938, 434.4005126953125]",0.719,car
2025-03-29 17:05:40.018,检测,"[696.708984375, 323.1128234863281, 754.9580078125, 464.6448059082031]",0.606,person
2025-03-29 17:05:40.035,检测,"[513.614501953125, 329.7934875488281, 714.311767578125, 479.8693542480469]",0.848,car
2025-03-29 17:05:40.036,检测,"[699.166259765625, 321.6081848144531, 757.8408203125, 465.4164123535156]",0.744,person
2025-03-29 17:05:40.036,检测,"[346.14764404296875, 287.9283447265625, 516.653076171875, 435.9154052734375]",0.726,car
2025-03-29 17:05:40.053,检测,"[513.8609619140625, 330.6812744140625, 714.4793701171875, 480.0992431640625]",0.845,car
2025-03-29 17:05:40.054,检测,"[345.7044677734375, 289.12091064453125, 514.4818115234375, 437.04742431640625]",0.715,car
2025-03-29 17:05:40.054,检测,"[704.27783203125, 321.47479248046875, 758.318115234375, 465.24273681640625]",0.636,person
2025-03-29 17:05:40.071,检测,"[514.0086669921875, 330.0724182128906, 710.0198974609375, 479.3753967285156]",0.86,car
2025-03-29 17:05:40.071,检测,"[704.8925170898438, 320.744873046875, 760.9990844726562, 468.593994140625]",0.767,person
2025-03-29 17:05:40.071,检测,"[344.33099365234375, 288.28106689453125, 514.912109375, 437.53619384765625]",0.692,car
2025-03-29 17:05:40.090,检测,"[514.0864868164062, 329.0491943359375, 710.4619750976562, 476.878173828125]",0.864,car
2025-03-29 17:05:40.090,检测,"[707.9710693359375, 321.3701171875, 765.4708251953125, 467.324951171875]",0.782,person
2025-03-29 17:05:40.091,检测,"[342.1507568359375, 286.49267578125, 513.9625244140625, 437.7095947265625]",0.706,car
2025-03-29 17:05:40.107,检测,"[514.489013671875, 326.6522216796875, 717.4385986328125, 479.1357421875]",0.839,car
2025-03-29 17:05:40.107,检测,"[339.728515625, 284.79010009765625, 513.0100708007812, 436.0267333984375]",0.828,car
2025-03-29 17:05:40.108,检测,"[705.327392578125, 321.869384765625, 767.91748046875, 466.179443359375]",0.622,person
2025-03-29 17:05:40.125,检测,"[513.9302368164062, 324.5635070800781, 730.9378051757812, 480.1984558105469]",0.819,car
2025-03-29 17:05:40.126,检测,"[338.17218017578125, 283.89056396484375, 513.7726440429688, 436.11102294921875]",0.763,car
2025-03-29 17:05:40.126,检测,"[711.5606689453125, 321.78424072265625, 773.0369873046875, 466.50628662109375]",0.693,person
2025-03-29 17:05:40.142,检测,"[513.1220092773438, 324.5540771484375, 714.7394409179688, 480.9853515625]",0.84,car
2025-03-29 17:05:40.143,检测,"[336.88739013671875, 282.2735290527344, 513.3024291992188, 436.3688659667969]",0.779,car
2025-03-29 17:05:40.143,检测,"[715.0552978515625, 320.22418212890625, 777.4527587890625, 467.91204833984375]",0.735,person
2025-03-29 17:05:40.170,检测,"[513.3658447265625, 324.9901123046875, 715.9771728515625, 485.615478515625]",0.876,car
2025-03-29 17:05:40.171,检测,"[336.0885009765625, 282.35400390625, 512.8385009765625, 438.47705078125]",0.782,car
2025-03-29 17:05:40.172,检测,"[718.9814453125, 319.1072998046875, 782.0751953125, 469.53955078125]",0.636,person
2025-03-29 17:05:40.201,检测,"[513.721435546875, 326.6787109375, 719.642578125, 486.667236328125]",0.87,car
2025-03-29 17:05:40.201,检测,"[333.169189453125, 284.3729553222656, 512.8411865234375, 440.2482604980469]",0.775,car
2025-03-29 17:05:40.203,检测,"[723.1797485351562, 321.2110595703125, 786.7974243164062, 474.0201416015625]",0.719,person
2025-03-29 17:05:40.230,检测,"[512.7454833984375, 328.16278076171875, 718.5091552734375, 486.49981689453125]",0.881,car
2025-03-29 17:05:40.230,检测,"[332.0478515625, 284.71875, 511.4434814453125, 441.74395751953125]",0.821,car
2025-03-29 17:05:40.231,检测,"[732.827880859375, 319.1070556640625, 790.621826171875, 475.9014892578125]",0.777,person
2025-03-29 17:05:40.258,检测,"[512.4903564453125, 329.06268310546875, 719.1446533203125, 486.64337158203125]",0.893,car
2025-03-29 17:05:40.259,检测,"[330.0196533203125, 285.381591796875, 510.373291015625, 442.55615234375]",0.805,car
2025-03-29 17:05:40.259,检测,"[741.7459106445312, 318.43865966796875, 796.7180786132812, 474.77679443359375]",0.788,person
2025-03-29 17:05:40.280,检测,"[512.1282348632812, 328.7620849609375, 721.6801147460938, 485.9815673828125]",0.895,car
2025-03-29 17:05:40.280,检测,"[328.634033203125, 285.32879638671875, 510.458740234375, 442.95489501953125]",0.803,car
2025-03-29 17:05:40.281,检测,"[743.5889282226562, 316.30987548828125, 798.7797241210938, 478.64898681640625]",0.786,person
2025-03-29 17:05:40.304,检测,"[512.7803955078125, 326.0042724609375, 727.3314208984375, 485.6461181640625]",0.891,car
2025-03-29 17:05:40.306,检测,"[325.6488037109375, 281.5595703125, 509.3232421875, 442.1240234375]",0.799,car
2025-03-29 17:05:40.306,检测,"[740.3251342773438, 315.14642333984375, 804.9553833007812, 477.26080322265625]",0.798,person
2025-03-29 17:05:40.331,检测,"[510.7611389160156, 324.81927490234375, 722.3182373046875, 487.344482421875]",0.891,car
2025-03-29 17:05:40.331,检测,"[323.06597900390625, 278.36346435546875, 508.50494384765625, 441.20025634765625]",0.823,car
2025-03-29 17:05:40.332,检测,"[747.531982421875, 314.93841552734375, 809.900634765625, 476.820556640625]",0.752,person
2025-03-29 17:05:40.357,检测,"[510.81585693359375, 323.88507080078125, 719.9037475585938, 486.94293212890625]",0.879,car
2025-03-29 17:05:40.358,检测,"[321.71453857421875, 277.223388671875, 508.43267822265625, 441.4019775390625]",0.812,car
2025-03-29 17:05:40.358,检测,"[744.866455078125, 315.064208984375, 812.053466796875, 479.103759765625]",0.807,person
2025-03-29 17:05:40.382,检测,"[510.4400634765625, 322.76220703125, 721.1151123046875, 487.6185302734375]",0.88,car
2025-03-29 17:05:40.382,检测,"[320.0383605957031, 276.8897705078125, 507.8250427246094, 441.68017578125]",0.842,car
2025-03-29 17:05:40.383,检测,"[753.5914306640625, 313.75665283203125, 818.5018310546875, 481.03570556640625]",0.813,person
2025-03-29 17:05:40.409,检测,"[509.8180847167969, 323.021484375, 726.813232421875, 488.8731689453125]",0.878,car
2025-03-29 17:05:40.409,检测,"[317.1064453125, 277.49560546875, 506.9874267578125, 442.79498291015625]",0.843,car
2025-03-29 17:05:40.410,检测,"[762.156494140625, 315.92633056640625, 823.50927734375, 482.7852783203125]",0.793,person
2025-03-29 17:05:40.428,检测,"[510.4955749511719, 324.0140380859375, 738.34423828125, 491.7703857421875]",0.876,car
2025-03-29 17:05:40.429,检测,"[765.9417724609375, 316.52508544921875, 828.5108642578125, 488.75390625]",0.835,person
2025-03-29 17:05:40.429,检测,"[315.74871826171875, 277.1827697753906, 506.286376953125, 444.2742004394531]",0.778,car
2025-03-29 17:05:40.446,检测,"[510.5215759277344, 324.83807373046875, 734.2572021484375, 492.96923828125]",0.873,car
2025-03-29 17:05:40.447,检测,"[771.609130859375, 317.3717041015625, 835.5057373046875, 491.84332275390625]",0.851,person
2025-03-29 17:05:40.447,检测,"[313.49609375, 278.6846923828125, 506.10296630859375, 446.81976318359375]",0.83,car
2025-03-29 17:05:40.466,检测,"[510.8529052734375, 325.7784423828125, 724.82568359375, 493.9388427734375]",0.897,car
2025-03-29 17:05:40.467,检测,"[310.98309326171875, 278.98193359375, 505.57989501953125, 447.8671875]",0.814,car
2025-03-29 17:05:40.467,检测,"[774.6661376953125, 316.85552978515625, 843.0567626953125, 494.06597900390625]",0.75,person
2025-03-29 17:05:40.467,检测,"[495.72723388671875, 321.1002197265625, 556.7095336914062, 400.03564453125]",0.522,car
2025-03-29 17:05:40.484,检测,"[510.3408508300781, 326.50830078125, 722.67822265625, 495.0052490234375]",0.892,car
2025-03-29 17:05:40.484,检测,"[307.82470703125, 276.72821044921875, 503.68035888671875, 450.09710693359375]",0.8,car
2025-03-29 17:05:40.484,检测,"[774.6293334960938, 317.43670654296875, 845.8893432617188, 499.1942138671875]",0.774,person
2025-03-29 17:05:40.501,检测,"[510.032958984375, 327.189208984375, 724.7900390625, 494.7862548828125]",0.89,car
2025-03-29 17:05:40.502,检测,"[774.771728515625, 318.21148681640625, 848.00537109375, 496.06866455078125]",0.827,person
2025-03-29 17:05:40.502,检测,"[306.72802734375, 275.55242919921875, 502.743896484375, 451.020751953125]",0.786,car
2025-03-29 17:05:40.517,检测,"[508.99078369140625, 326.525146484375, 726.0082397460938, 497.18499755859375]",0.901,car
2025-03-29 17:05:40.517,检测,"[304.3470458984375, 275.29168701171875, 502.4747314453125, 452.23907470703125]",0.757,car
2025-03-29 17:05:40.533,检测,"[507.7098693847656, 325.63623046875, 726.6759033203125, 497.12371826171875]",0.893,car
2025-03-29 17:05:40.534,检测,"[301.45635986328125, 275.006591796875, 501.5029296875, 452.780029296875]",0.7,car
2025-03-29 17:05:40.551,检测,"[506.5754699707031, 325.08392333984375, 726.7744140625, 498.1363525390625]",0.888,car
2025-03-29 17:05:40.552,检测,"[299.59234619140625, 276.95294189453125, 500.80615234375, 450.6866455078125]",0.734,car
2025-03-29 17:05:40.568,检测,"[505.75665283203125, 324.51434326171875, 726.9751586914062, 499.32244873046875]",0.885,car
2025-03-29 17:05:40.568,检测,"[296.85467529296875, 274.75018310546875, 499.68499755859375, 453.240478515625]",0.785,car
2025-03-29 17:05:40.593,检测,"[505.1994934082031, 324.304443359375, 728.408447265625, 499.1046142578125]",0.879,car
2025-03-29 17:05:40.594,检测,"[295.1165771484375, 274.63287353515625, 498.7398681640625, 454.40765380859375]",0.767,car
2025-03-29 17:05:40.622,检测,"[504.4740295410156, 324.4791259765625, 727.6539306640625, 501.4453125]",0.872,car
2025-03-29 17:05:40.623,检测,"[292.319091796875, 273.350341796875, 497.5885009765625, 454.65545654296875]",0.808,car
2025-03-29 17:05:40.640,检测,"[504.813720703125, 324.1353759765625, 728.0426025390625, 499.73779296875]",0.868,car
2025-03-29 17:05:40.640,检测,"[289.9232177734375, 273.7259521484375, 497.391845703125, 455.383056640625]",0.811,car
2025-03-29 17:05:40.659,检测,"[504.4092102050781, 324.68524169921875, 727.458984375, 500.4339599609375]",0.876,car
2025-03-29 17:05:40.660,检测,"[287.54840087890625, 274.3694763183594, 496.76702880859375, 456.9513244628906]",0.819,car
2025-03-29 17:05:40.660,检测,"[487.2364501953125, 321.24139404296875, 548.6912841796875, 401.6925048828125]",0.538,car
2025-03-29 17:05:40.680,检测,"[504.2127990722656, 324.45428466796875, 728.6534423828125, 501.79132080078125]",0.875,car
2025-03-29 17:05:40.681,检测,"[284.70281982421875, 273.4441833496094, 496.330322265625, 457.2081604003906]",0.84,car
2025-03-29 17:05:40.681,检测,"[485.9012451171875, 321.4869079589844, 548.01904296875, 402.4596862792969]",0.593,car
2025-03-29 17:05:40.696,检测,"[503.88494873046875, 324.4659423828125, 728.6957397460938, 501.45916748046875]",0.877,car
2025-03-29 17:05:40.696,检测,"[281.583740234375, 272.708740234375, 496.05621337890625, 457.6346435546875]",0.847,car
2025-03-29 17:05:40.697,检测,"[485.5940246582031, 320.71160888671875, 547.907470703125, 403.15570068359375]",0.655,car
2025-03-29 17:05:40.713,检测,"[503.7142333984375, 323.97113037109375, 729.4024658203125, 502.52349853515625]",0.876,car
2025-03-29 17:05:40.713,检测,"[280.3780517578125, 272.36138916015625, 495.332275390625, 458.77569580078125]",0.844,car
2025-03-29 17:05:40.713,检测,"[484.6073913574219, 320.53741455078125, 546.6533203125, 403.49822998046875]",0.597,car
2025-03-29 17:05:40.730,检测,"[503.6326904296875, 324.095458984375, 728.6885986328125, 501.80120849609375]",0.878,car
2025-03-29 17:05:40.731,检测,"[278.3116455078125, 270.601806640625, 494.6639404296875, 459.5908203125]",0.818,car
2025-03-29 17:05:40.731,检测,"[483.8631286621094, 320.572021484375, 546.5115966796875, 405.10009765625]",0.576,car
2025-03-29 17:05:40.747,检测,"[505.1098937988281, 323.96990966796875, 730.138427734375, 500.648681640625]",0.876,car
2025-03-29 17:05:40.748,检测,"[275.637939453125, 269.219482421875, 493.750732421875, 459.96844482421875]",0.85,car
2025-03-29 17:05:40.748,检测,"[482.20672607421875, 320.080810546875, 547.0719604492188, 408.7977294921875]",0.689,car
2025-03-29 17:05:40.775,检测,"[505.4208068847656, 323.52679443359375, 730.1934814453125, 501.88348388671875]",0.86,car
2025-03-29 17:05:40.775,检测,"[273.58709716796875, 269.5587158203125, 494.2960205078125, 460.0421142578125]",0.849,car
2025-03-29 17:05:40.775,检测,"[481.7945556640625, 320.07470703125, 545.9150390625, 408.0745849609375]",0.643,car
2025-03-29 17:05:40.801,检测,"[505.2264404296875, 323.0089111328125, 730.2994384765625, 502.55169677734375]",0.868,car
2025-03-29 17:05:40.802,检测,"[272.4966125488281, 270.326904296875, 493.3388366699219, 460.98553466796875]",0.833,car
2025-03-29 17:05:40.802,检测,"[481.294921875, 320.1718444824219, 545.7587890625, 407.6943664550781]",0.692,car
2025-03-29 17:05:40.819,检测,"[505.2745666503906, 323.7364501953125, 730.2127685546875, 503.17352294921875]",0.832,car
2025-03-29 17:05:40.820,检测,"[269.3590087890625, 269.13775634765625, 492.0008544921875, 461.204833984375]",0.782,car
2025-03-29 17:05:40.820,检测,"[480.03741455078125, 319.56597900390625, 545.9818725585938, 408.24176025390625]",0.619,car
2025-03-29 17:05:40.836,检测,"[505.00732421875, 323.34686279296875, 731.103271484375, 502.2615966796875]",0.829,car
2025-03-29 17:05:40.837,检测,"[267.1299133300781, 268.4091491699219, 490.9283752441406, 462.5189514160156]",0.779,car
2025-03-29 17:05:40.837,检测,"[479.439208984375, 319.23760986328125, 546.2969970703125, 409.01318359375]",0.676,car
2025-03-29 17:05:40.864,检测,"[503.8474426269531, 323.17327880859375, 730.89208984375, 502.94671630859375]",0.867,car
2025-03-29 17:05:40.865,检测,"[265.50006103515625, 267.51678466796875, 490.66461181640625, 462.61883544921875]",0.797,car
2025-03-29 17:05:40.865,检测,"[478.9027099609375, 319.5027160644531, 546.4898681640625, 407.0558776855469]",0.784,car
2025-03-29 17:05:40.884,检测,"[503.49493408203125, 322.8038330078125, 731.3047485351562, 503.0296630859375]",0.855,car
2025-03-29 17:05:40.885,检测,"[263.6399841308594, 266.796142578125, 489.4176330566406, 462.7357177734375]",0.786,car
2025-03-29 17:05:40.885,检测,"[478.3326416015625, 319.39801025390625, 546.04541015625, 407.61676025390625]",0.72,car
2025-03-29 17:05:40.902,检测,"[502.971435546875, 322.03070068359375, 730.762451171875, 503.39215087890625]",0.836,car
2025-03-29 17:05:40.903,检测,"[261.107666015625, 265.63433837890625, 488.4027099609375, 463.74346923828125]",0.808,car
2025-03-29 17:05:40.903,检测,"[476.664794921875, 319.35321044921875, 544.9097290039062, 405.39105224609375]",0.69,car
2025-03-29 17:05:40.920,检测,"[502.8809814453125, 321.5360107421875, 730.84814453125, 503.7958984375]",0.841,car
2025-03-29 17:05:40.920,检测,"[258.29095458984375, 264.6926574707031, 486.70709228515625, 463.9980773925781]",0.808,car
2025-03-29 17:05:40.921,检测,"[474.05078125, 319.6507568359375, 544.1776123046875, 405.684814453125]",0.719,car
2025-03-29 17:05:40.938,检测,"[503.1564636230469, 321.56207275390625, 730.4013671875, 503.80218505859375]",0.838,car
2025-03-29 17:05:40.939,检测,"[256.01348876953125, 263.842529296875, 486.77862548828125, 464.7215576171875]",0.788,car
2025-03-29 17:05:40.939,检测,"[471.02032470703125, 319.48394775390625, 543.6273803710938, 406.33514404296875]",0.648,car
2025-03-29 17:05:40.956,检测,"[502.6151123046875, 321.17169189453125, 730.3128662109375, 503.80242919921875]",0.811,car
2025-03-29 17:05:40.957,检测,"[253.8182830810547, 262.8546142578125, 483.51129150390625, 465.63671875]",0.793,car
2025-03-29 17:05:40.957,检测,"[472.47418212890625, 319.405029296875, 543.0590209960938, 405.2984619140625]",0.599,car
2025-03-29 17:05:40.973,检测,"[502.55877685546875, 321.111572265625, 730.4586791992188, 504.87518310546875]",0.8,car
2025-03-29 17:05:40.973,检测,"[248.89813232421875, 261.59808349609375, 482.48675537109375, 466.72784423828125]",0.793,car
2025-03-29 17:05:40.974,检测,"[471.51513671875, 318.82177734375, 542.6472778320312, 405.924072265625]",0.566,car
2025-03-29 17:05:40.991,检测,"[502.80267333984375, 320.29168701171875, 730.3042602539062, 503.79534912109375]",0.832,car
2025-03-29 17:05:40.992,检测,"[248.348876953125, 262.9279479980469, 482.34698486328125, 466.3355407714844]",0.804,car
2025-03-29 17:05:40.992,检测,"[471.26495361328125, 318.1160888671875, 542.5465698242188, 404.5826416015625]",0.657,car
2025-03-29 17:05:41.016,检测,"[502.6202087402344, 320.23712158203125, 730.6348876953125, 504.06658935546875]",0.848,car
2025-03-29 17:05:41.017,检测,"[246.35694885253906, 263.60931396484375, 481.63330078125, 467.47467041015625]",0.818,car
2025-03-29 17:05:41.017,检测,"[471.1851806640625, 317.61492919921875, 541.8917236328125, 403.39898681640625]",0.685,car
2025-03-29 17:05:41.043,检测,"[503.30780029296875, 320.04534912109375, 731.6555786132812, 504.71392822265625]",0.841,car
2025-03-29 17:05:41.044,检测,"[245.79086303710938, 263.4239501953125, 481.5004577636719, 468.500244140625]",0.797,car
2025-03-29 17:05:41.046,检测,"[471.05108642578125, 317.6278076171875, 542.6817626953125, 403.49285888671875]",0.684,car
2025-03-29 17:05:41.062,检测,"[503.8376770019531, 320.6273193359375, 733.018310546875, 503.8123779296875]",0.844,car
2025-03-29 17:05:41.063,检测,"[243.9522705078125, 263.75152587890625, 481.1566162109375, 469.00067138671875]",0.814,car
2025-03-29 17:05:41.063,检测,"[469.4163818359375, 317.35467529296875, 542.8006591796875, 403.86822509765625]",0.633,car
2025-03-29 17:05:41.089,检测,"[503.60491943359375, 320.22509765625, 733.9899291992188, 503.90966796875]",0.827,car
2025-03-29 17:05:41.089,检测,"[243.58958435058594, 263.7456970214844, 481.261474609375, 470.8169860839844]",0.826,car
2025-03-29 17:05:41.090,检测,"[468.2476806640625, 317.2613525390625, 543.1508178710938, 406.0670166015625]",0.655,car
2025-03-29 17:05:41.121,检测,"[503.82952880859375, 320.35693359375, 734.5377807617188, 503.85693359375]",0.838,car
2025-03-29 17:05:41.122,检测,"[242.05218505859375, 263.6771240234375, 481.4501953125, 471.2435302734375]",0.836,car
2025-03-29 17:05:41.122,检测,"[468.59405517578125, 317.55438232421875, 543.2437133789062, 405.05804443359375]",0.634,car
2025-03-29 17:39:21.616,检测,"[613.555419921875, 340.82733154296875, 795.900390625, 478.463623046875]",0.863,car
2025-03-29 17:39:21.617,检测,"[311.31268310546875, 331.3453674316406, 527.4480590820312, 482.7414855957031]",0.834,car
2025-03-29 17:39:21.617,检测,"[571.4818115234375, 320.97772216796875, 653.3416748046875, 401.87005615234375]",0.595,car
2025-03-29 17:39:21.646,检测,"[619.0042724609375, 342.4173583984375, 797.397216796875, 475.958740234375]",0.868,car
2025-03-29 17:39:21.646,检测,"[312.04901123046875, 333.83587646484375, 530.9627075195312, 483.33990478515625]",0.843,car
2025-03-29 17:39:21.646,检测,"[574.5518798828125, 323.1827087402344, 656.4786376953125, 404.6169128417969]",0.596,car
2025-03-29 17:39:21.673,检测,"[316.18560791015625, 335.92572021484375, 533.0457153320312, 485.25592041015625]",0.841,car
2025-03-29 17:39:21.673,检测,"[619.3280639648438, 344.929931640625, 799.1104125976562, 476.0552978515625]",0.831,car
2025-03-29 17:39:21.675,检测,"[578.6871948242188, 323.7396240234375, 659.1868286132812, 404.94598388671875]",0.557,car
2025-03-29 17:39:21.691,检测,"[321.41204833984375, 337.0399169921875, 537.20556640625, 485.9730224609375]",0.857,car
2025-03-29 17:39:21.692,检测,"[625.0794677734375, 346.5295104980469, 801.290771484375, 475.7449035644531]",0.853,car
2025-03-29 17:39:21.692,检测,"[579.0352783203125, 326.18115234375, 659.6312255859375, 404.456298828125]",0.551,car
2025-03-29 17:39:21.718,检测,"[625.281982421875, 347.51495361328125, 802.308837890625, 484.081298828125]",0.856,car
2025-03-29 17:39:21.720,检测,"[322.96173095703125, 338.63897705078125, 537.8823852539062, 487.15728759765625]",0.848,car
2025-03-29 17:39:21.720,检测,"[580.1824340820312, 327.457275390625, 660.8364868164062, 404.2572021484375]",0.6,car
2025-03-29 17:39:21.745,检测,"[625.948974609375, 348.0433349609375, 804.40185546875, 485.318115234375]",0.849,car
2025-03-29 17:39:21.745,检测,"[320.773193359375, 339.6673583984375, 539.5189819335938, 487.769287109375]",0.819,car
2025-03-29 17:39:21.746,检测,"[582.328369140625, 327.2430419921875, 662.398681640625, 405.701904296875]",0.629,car
2025-03-29 17:39:21.771,检测,"[626.5418701171875, 349.44451904296875, 805.7686767578125, 482.50604248046875]",0.837,car
2025-03-29 17:39:21.772,检测,"[324.22265625, 341.44036865234375, 541.5371704101562, 487.69793701171875]",0.828,car
2025-03-29 17:39:21.772,检测,"[584.812744140625, 329.4306640625, 664.01171875, 407.02996826171875]",0.73,car
2025-03-29 17:39:21.788,检测,"[327.3319091796875, 343.17706298828125, 542.97021484375, 489.657470703125]",0.851,car
2025-03-29 17:39:21.789,检测,"[628.2008056640625, 351.2406005859375, 808.1070556640625, 485.916015625]",0.843,car
