时间,事件类型,边界框,置信度,目标类别
2025-04-07 15:22:39.195,检测,"[847.5504150390625, 0.0, 1279.2896728515625, 714.2222290039062]",0.841,car
2025-04-07 15:22:39.211,检测,"[298.4640808105469, 259.07928466796875, 502.4075012207031, 460.8394775390625]",0.902,truck
2025-04-07 15:22:39.211,检测,"[512.015625, 311.1263427734375, 724.314697265625, 505.40240478515625]",0.879,truck
2025-04-07 15:22:39.212,检测,"[846.492919921875, 0.0, 1279.33447265625, 714.41259765625]",0.845,car
2025-04-07 15:22:39.229,检测,"[294.69805908203125, 258.5421142578125, 500.63336181640625, 459.3516845703125]",0.899,truck
2025-04-07 15:22:39.230,检测,"[847.6717529296875, 0.0, 1279.3387451171875, 713.890869140625]",0.873,car
2025-04-07 15:22:39.230,检测,"[511.68231201171875, 310.79827880859375, 724.9448852539062, 506.79486083984375]",0.858,truck
2025-04-07 15:22:39.244,检测,"[292.5599060058594, 258.35601806640625, 498.1867980957031, 460.25714111328125]",0.899,truck
2025-04-07 15:22:39.245,检测,"[843.5948486328125, 0.0, 1279.3448486328125, 713.687255859375]",0.875,car
2025-04-07 15:22:39.245,检测,"[510.6513671875, 310.417724609375, 726.2589111328125, 511.7196044921875]",0.824,truck
2025-04-07 15:22:39.260,检测,"[844.5962524414062, 0.0, 1280.0, 715.130615234375]",0.886,car
2025-04-07 15:22:39.261,检测,"[290.4296875, 259.6079406738281, 496.38983154296875, 459.8872375488281]",0.858,truck
2025-04-07 15:22:39.261,检测,"[510.54449462890625, 310.63775634765625, 726.6732788085938, 516.2984008789062]",0.717,truck
2025-04-07 15:22:39.275,检测,"[846.342529296875, 0.0, 1279.272705078125, 713.7486572265625]",0.883,car
2025-04-07 15:22:39.276,检测,"[287.4507751464844, 260.6780090332031, 495.7649230957031, 461.3299865722656]",0.862,truck
2025-04-07 15:22:39.276,检测,"[510.0088195800781, 310.55316162109375, 725.923828125, 525.1630859375]",0.768,truck
2025-04-07 15:22:39.293,检测,"[284.42974853515625, 260.46002197265625, 495.55963134765625, 463.995849609375]",0.882,truck
2025-04-07 15:22:39.293,检测,"[845.1917724609375, 0.0, 1279.2628173828125, 713.8816528320312]",0.854,car
2025-04-07 15:22:39.293,检测,"[509.31854248046875, 310.41558837890625, 726.0409545898438, 526.698974609375]",0.697,truck
2025-04-07 15:22:39.308,检测,"[282.57568359375, 260.774169921875, 494.7845458984375, 465.42724609375]",0.887,truck
2025-04-07 15:22:39.310,检测,"[844.4047241210938, 0.0, 1279.298828125, 714.1463623046875]",0.842,car
2025-04-07 15:22:39.310,检测,"[509.5148620605469, 310.65631103515625, 725.952880859375, 522.7186889648438]",0.804,truck
2025-04-07 15:22:39.328,检测,"[844.12890625, 0.0, 1279.334228515625, 713.6820068359375]",0.859,car
2025-04-07 15:22:39.329,检测,"[281.31005859375, 260.2122802734375, 494.33935546875, 467.4930419921875]",0.818,truck
2025-04-07 15:22:39.329,检测,"[509.3639221191406, 310.6534423828125, 726.3963623046875, 522.301513671875]",0.771,truck
2025-04-07 15:22:39.345,检测,"[844.81640625, 0.0, 1279.3486328125, 713.6651000976562]",0.862,car
2025-04-07 15:22:39.346,检测,"[508.6708984375, 310.34808349609375, 726.4071044921875, 525.3661499023438]",0.828,truck
2025-04-07 15:22:39.346,检测,"[278.91815185546875, 258.5740966796875, 493.17529296875, 469.343505859375]",0.805,truck
2025-04-07 15:22:39.367,检测,"[845.9148559570312, 0.0, 1279.315185546875, 713.499267578125]",0.859,car
2025-04-07 15:22:39.367,检测,"[276.58953857421875, 258.0318603515625, 492.1988525390625, 468.048583984375]",0.844,truck
2025-04-07 15:22:39.368,检测,"[508.57452392578125, 310.0406494140625, 726.8207397460938, 527.1334228515625]",0.75,truck
2025-04-07 15:22:39.386,检测,"[273.99041748046875, 256.43988037109375, 490.59234619140625, 468.69757080078125]",0.885,truck
2025-04-07 15:22:39.387,检测,"[846.4181518554688, 0.0, 1279.310302734375, 713.9090576171875]",0.863,car
2025-04-07 15:22:39.387,检测,"[509.09375, 310.13397216796875, 727.38671875, 524.9916381835938]",0.854,truck
2025-04-07 15:22:39.403,检测,"[848.8195190429688, 0.0, 1279.367919921875, 713.7764892578125]",0.896,car
2025-04-07 15:22:39.403,检测,"[271.84613037109375, 257.8321533203125, 490.51495361328125, 468.73779296875]",0.858,truck
2025-04-07 15:22:39.403,检测,"[509.091796875, 310.5191650390625, 726.7200927734375, 526.7841796875]",0.82,truck
2025-04-07 15:22:39.419,检测,"[848.81982421875, 0.0, 1279.32568359375, 713.7779541015625]",0.893,car
2025-04-07 15:22:39.420,检测,"[509.3006591796875, 310.302001953125, 726.9632568359375, 526.5403442382812]",0.862,truck
2025-04-07 15:22:39.420,检测,"[270.82647705078125, 257.93963623046875, 488.72918701171875, 468.42205810546875]",0.861,truck
2025-04-07 15:22:39.436,检测,"[508.046630859375, 310.4761962890625, 727.0390625, 520.3416748046875]",0.911,truck
2025-04-07 15:22:39.436,检测,"[848.63525390625, 0.0, 1279.32763671875, 713.7275390625]",0.88,car
2025-04-07 15:22:39.437,检测,"[269.51141357421875, 256.2838134765625, 487.00579833984375, 470.7569580078125]",0.816,truck
2025-04-07 15:22:39.453,检测,"[508.1313171386719, 310.10009765625, 727.158447265625, 522.9459228515625]",0.908,truck
2025-04-07 15:22:39.453,检测,"[847.5709228515625, 0.0, 1279.2886962890625, 713.773681640625]",0.872,car
2025-04-07 15:22:39.454,检测,"[267.21484375, 254.62081909179688, 485.5003662109375, 471.4477233886719]",0.853,truck
2025-04-07 15:22:39.469,检测,"[508.2292175292969, 310.17950439453125, 727.83984375, 529.5613403320312]",0.893,truck
2025-04-07 15:22:39.470,检测,"[847.8870239257812, 0.0, 1279.292724609375, 713.4503173828125]",0.881,car
2025-04-07 15:22:39.470,检测,"[264.9952392578125, 252.837646484375, 484.484619140625, 469.9366455078125]",0.875,truck
2025-04-07 15:22:39.484,检测,"[847.5288696289062, 0.0, 1279.3349609375, 713.4151611328125]",0.886,car
2025-04-07 15:22:39.486,检测,"[507.8034973144531, 309.45538330078125, 727.560302734375, 524.6676635742188]",0.884,truck
2025-04-07 15:22:39.486,检测,"[262.52313232421875, 252.66668701171875, 482.5628662109375, 470.35479736328125]",0.872,truck
2025-04-07 15:22:39.501,检测,"[846.6448974609375, 0.0, 1279.3499755859375, 713.2047119140625]",0.89,car
2025-04-07 15:22:39.501,检测,"[259.03192138671875, 252.0081787109375, 481.45904541015625, 471.4029541015625]",0.883,truck
2025-04-07 15:22:39.501,检测,"[506.7145080566406, 309.50341796875, 728.3421630859375, 522.3895263671875]",0.877,truck
2025-04-07 15:22:39.519,检测,"[256.18804931640625, 249.83477783203125, 477.28369140625, 471.69842529296875]",0.888,truck
2025-04-07 15:22:39.519,检测,"[846.498779296875, 0.0, 1279.32470703125, 713.5093383789062]",0.888,car
2025-04-07 15:22:39.520,检测,"[507.3996276855469, 308.26055908203125, 727.723876953125, 522.3892211914062]",0.885,truck
2025-04-07 15:22:39.537,检测,"[253.94873046875, 250.3587646484375, 476.41888427734375, 471.9278564453125]",0.889,truck
2025-04-07 15:22:39.538,检测,"[846.2449340820312, 0.0, 1280.0, 715.5809936523438]",0.884,car
2025-04-07 15:22:39.539,检测,"[506.3987121582031, 308.116943359375, 727.99169921875, 519.8703002929688]",0.868,truck
2025-04-07 15:22:39.554,检测,"[506.2980041503906, 307.53948974609375, 728.3145751953125, 520.9212646484375]",0.895,truck
2025-04-07 15:22:39.555,检测,"[846.7217407226562, 0.0, 1280.0, 715.932861328125]",0.891,car
2025-04-07 15:22:39.555,检测,"[251.36709594726562, 248.6280517578125, 476.5309753417969, 474.4786376953125]",0.868,truck
2025-04-07 15:22:39.571,检测,"[846.7726440429688, 0.0, 1280.0, 715.9957275390625]",0.887,car
2025-04-07 15:22:39.572,检测,"[505.9031066894531, 307.5621337890625, 728.51904296875, 522.0811767578125]",0.883,truck
2025-04-07 15:22:39.572,检测,"[249.28955078125, 248.64837646484375, 477.29833984375, 474.91656494140625]",0.832,truck
2025-04-07 15:22:39.588,检测,"[847.5743408203125, 0.0, 1279.4114990234375, 712.857421875]",0.89,car
2025-04-07 15:22:39.589,检测,"[248.09669494628906, 248.03656005859375, 476.4659423828125, 475.33038330078125]",0.855,truck
2025-04-07 15:22:39.589,检测,"[507.05126953125, 306.7054443359375, 728.0650634765625, 533.8436279296875]",0.846,truck
2025-04-07 15:22:39.605,检测,"[847.738525390625, 0.0, 1280.0, 715.13037109375]",0.898,car
2025-04-07 15:22:39.605,检测,"[506.70220947265625, 306.45819091796875, 728.2846069335938, 535.6030883789062]",0.82,truck
2025-04-07 15:22:39.606,检测,"[246.09121704101562, 250.402099609375, 475.0123596191406, 476.25384521484375]",0.798,truck
2025-04-07 15:22:39.620,检测,"[846.9503784179688, 0.0, 1279.415771484375, 712.7457885742188]",0.882,car
2025-04-07 15:22:39.621,检测,"[243.74826049804688, 249.79962158203125, 474.5669860839844, 478.49688720703125]",0.807,truck
2025-04-07 15:22:39.621,检测,"[507.02093505859375, 306.122802734375, 729.3684692382812, 538.0833129882812]",0.791,truck
2025-04-07 15:22:39.636,检测,"[846.7020874023438, 0.0, 1279.40673828125, 712.9072265625]",0.885,car
2025-04-07 15:22:39.637,检测,"[507.50482177734375, 306.571533203125, 730.1663208007812, 529.9114990234375]",0.789,truck
2025-04-07 15:22:39.637,检测,"[241.48342895507812, 250.1278076171875, 475.4823303222656, 480.671630859375]",0.747,truck
2025-04-07 15:22:39.652,检测,"[847.8449096679688, 0.0, 1279.352294921875, 712.6962890625]",0.865,car
2025-04-07 15:22:39.653,检测,"[240.5576629638672, 248.865234375, 475.77166748046875, 480.4847412109375]",0.818,truck
2025-04-07 15:22:39.653,检测,"[508.27294921875, 306.801513671875, 731.255126953125, 528.53564453125]",0.786,truck
2025-04-07 15:22:39.669,检测,"[848.652099609375, 0.0, 1279.30810546875, 712.442138671875]",0.881,car
2025-04-07 15:22:39.670,检测,"[239.28526306152344, 248.97235107421875, 476.218505859375, 481.30242919921875]",0.805,truck
2025-04-07 15:22:39.670,检测,"[508.2864990234375, 307.220458984375, 730.9490966796875, 528.2740478515625]",0.668,truck
2025-04-07 15:22:39.685,检测,"[848.8413696289062, 0.0, 1279.17578125, 713.7407836914062]",0.881,car
2025-04-07 15:22:39.686,检测,"[238.14068603515625, 248.9674072265625, 476.38104248046875, 481.65966796875]",0.797,truck
2025-04-07 15:22:39.686,检测,"[508.8852233886719, 307.4918212890625, 731.51171875, 523.721923828125]",0.762,truck
2025-04-07 15:22:39.700,检测,"[845.4195556640625, 0.0, 1279.4747314453125, 718.58056640625]",0.872,car
2025-04-07 15:22:39.701,检测,"[237.0994873046875, 248.6591796875, 476.34124755859375, 483.231201171875]",0.751,truck
2025-04-07 15:22:39.702,检测,"[509.3702087402344, 307.64263916015625, 732.2904052734375, 525.2749633789062]",0.658,truck
2025-04-07 15:22:39.728,检测,"[235.27456665039062, 247.87347412109375, 477.9606018066406, 483.21600341796875]",0.871,truck
2025-04-07 15:22:39.729,检测,"[847.90625, 0.0, 1279.236572265625, 713.8131103515625]",0.87,car
2025-04-07 15:22:39.729,检测,"[509.518310546875, 306.97998046875, 732.7158203125, 525.6242065429688]",0.763,truck
2025-04-07 15:22:39.745,检测,"[847.0549926757812, 0.0, 1280.0, 716.0537719726562]",0.867,car
2025-04-07 15:22:39.747,检测,"[233.63772583007812, 247.99725341796875, 478.0072326660156, 484.7119140625]",0.838,truck
2025-04-07 15:22:39.748,检测,"[509.23126220703125, 307.3226318359375, 733.2025756835938, 522.7407836914062]",0.597,truck
2025-04-07 15:22:39.763,检测,"[847.6674194335938, 0.0, 1280.0, 715.7532958984375]",0.882,car
2025-04-07 15:22:39.764,检测,"[231.42266845703125, 248.26123046875, 477.864013671875, 485.51507568359375]",0.835,truck
2025-04-07 15:22:39.780,检测,"[847.6484985351562, 0.0, 1280.0, 715.559326171875]",0.886,car
2025-04-07 15:22:39.781,检测,"[230.380859375, 248.26495361328125, 477.3687744140625, 485.86822509765625]",0.85,truck
2025-04-07 15:22:39.798,检测,"[847.9000854492188, 0.0, 1279.474853515625, 712.7315673828125]",0.872,car
2025-04-07 15:22:39.799,检测,"[227.1717529296875, 249.6651611328125, 478.31695556640625, 488.041015625]",0.863,truck
2025-04-07 15:22:39.799,检测,"[508.7344970703125, 305.08258056640625, 735.1925048828125, 542.8897094726562]",0.593,truck
2025-04-07 15:22:39.815,检测,"[848.411376953125, 0.0, 1279.315185546875, 713.8697509765625]",0.863,car
2025-04-07 15:22:39.831,检测,"[847.3699340820312, 0.0, 1278.827880859375, 715.66748046875]",0.635,car
2025-04-07 15:22:39.859,检测,"[5.28387451171875, 0.0, 869.8317260742188, 717.1220703125]",0.543,car
2025-04-07 15:22:39.874,检测,"[0.0, 0.4683837890625, 1268.3837890625, 713.9364013671875]",0.82,car
2025-04-07 15:22:39.889,检测,"[3.6044921875, 0.0, 1276.42724609375, 711.8143310546875]",0.912,car
2025-04-07 15:22:39.918,检测,"[0.768798828125, 0.0, 1267.50439453125, 711.9940185546875]",0.509,car
2025-04-07 15:22:39.945,检测,"[556.6074829101562, 314.4510803222656, 733.6287231445312, 479.3949279785156]",0.932,truck
2025-04-07 15:22:39.947,检测,"[454.172119140625, 321.5534973144531, 550.858642578125, 414.5853576660156]",0.878,truck
2025-04-07 15:22:39.947,检测,"[847.024658203125, 0.0, 1278.832763671875, 717.3192138671875]",0.697,car
2025-04-07 17:21:41.404,检测,"[0.4560394287109375, 257.8670654296875, 217.215087890625, 479.59716796875]",0.865,bed
2025-04-07 17:21:41.404,检测,"[156.8936767578125, 74.67805480957031, 636.4544067382812, 479.37701416015625]",0.827,person
2025-04-07 17:21:41.433,检测,"[0.199554443359375, 258.3827819824219, 219.2299346923828, 479.6532897949219]",0.829,bed
2025-04-07 17:21:41.435,检测,"[156.72918701171875, 74.61106872558594, 635.1768798828125, 479.5264892578125]",0.771,person
2025-04-07 17:21:41.454,检测,"[150.90699768066406, 75.48640441894531, 631.8929443359375, 479.18817138671875]",0.805,person
2025-04-07 17:21:41.454,检测,"[0.34320068359375, 258.25494384765625, 219.6726531982422, 479.654296875]",0.763,bed
2025-04-07 17:21:41.482,检测,"[150.90699768066406, 75.48640441894531, 631.8929443359375, 479.18817138671875]",0.805,person
2025-04-07 17:21:41.482,检测,"[0.34320068359375, 258.25494384765625, 219.6726531982422, 479.654296875]",0.763,bed
2025-04-07 17:21:41.513,检测,"[0.2598724365234375, 258.28289794921875, 218.5846710205078, 479.63592529296875]",0.821,bed
2025-04-07 17:21:41.513,检测,"[158.46429443359375, 74.55955505371094, 634.9893798828125, 479.5328369140625]",0.821,person
2025-04-07 17:21:41.543,检测,"[0.2598724365234375, 258.28289794921875, 218.5846710205078, 479.63592529296875]",0.821,bed
2025-04-07 17:21:41.543,检测,"[158.46429443359375, 74.55955505371094, 634.9893798828125, 479.5328369140625]",0.821,person
2025-04-07 17:21:41.579,检测,"[0.28857421875, 258.24560546875, 218.8848876953125, 479.62994384765625]",0.824,bed
2025-04-07 17:21:41.579,检测,"[156.685791015625, 74.87944030761719, 632.44873046875, 479.44049072265625]",0.815,person
2025-04-07 17:21:41.598,检测,"[0.28857421875, 258.24560546875, 218.8848876953125, 479.62994384765625]",0.824,bed
2025-04-07 17:21:41.598,检测,"[156.685791015625, 74.87944030761719, 632.44873046875, 479.44049072265625]",0.815,person
2025-04-07 17:21:41.643,检测,"[0.246826171875, 258.51104736328125, 219.13311767578125, 479.64569091796875]",0.805,bed
2025-04-07 17:21:41.644,检测,"[156.30438232421875, 76.1181640625, 632.267578125, 479.4454345703125]",0.789,person
2025-04-07 17:21:41.665,检测,"[0.246826171875, 258.51104736328125, 219.13311767578125, 479.64569091796875]",0.805,bed
2025-04-07 17:21:41.665,检测,"[156.30438232421875, 76.1181640625, 632.267578125, 479.4454345703125]",0.789,person
2025-04-07 17:21:41.707,检测,"[154.3120880126953, 75.56654357910156, 633.1784057617188, 479.5574951171875]",0.821,person
2025-04-07 17:21:41.709,检测,"[0.24951171875, 258.013916015625, 218.54052734375, 479.631591796875]",0.812,bed
2025-04-07 17:21:41.739,检测,"[154.3120880126953, 75.56654357910156, 633.1784057617188, 479.5574951171875]",0.821,person
2025-04-07 17:21:41.740,检测,"[0.24951171875, 258.013916015625, 218.54052734375, 479.631591796875]",0.812,bed
2025-04-07 17:21:41.761,检测,"[0.25225830078125, 258.36993408203125, 219.29266357421875, 479.63580322265625]",0.84,bed
2025-04-07 17:21:41.762,检测,"[158.69720458984375, 74.47779846191406, 634.152587890625, 479.52783203125]",0.818,person
2025-04-07 17:21:41.780,检测,"[0.25225830078125, 258.36993408203125, 219.29266357421875, 479.63580322265625]",0.84,bed
2025-04-07 17:21:41.781,检测,"[158.69720458984375, 74.47779846191406, 634.152587890625, 479.52783203125]",0.818,person
2025-04-07 17:21:41.833,检测,"[151.59405517578125, 75.43330383300781, 632.4691162109375, 479.37884521484375]",0.841,person
2025-04-07 17:21:41.834,检测,"[0.1826019287109375, 257.878173828125, 219.048828125, 479.61492919921875]",0.778,bed
2025-04-07 17:21:41.862,检测,"[151.59405517578125, 75.43330383300781, 632.4691162109375, 479.37884521484375]",0.841,person
2025-04-07 17:21:41.863,检测,"[0.1826019287109375, 257.878173828125, 219.048828125, 479.61492919921875]",0.778,bed
2025-04-07 17:21:41.893,检测,"[155.6678009033203, 76.08338928222656, 630.6775512695312, 479.270263671875]",0.822,person
2025-04-07 17:21:41.894,检测,"[0.21405029296875, 258.292724609375, 218.26559448242188, 479.6409912109375]",0.786,bed
2025-04-07 17:21:41.915,检测,"[155.6678009033203, 76.08338928222656, 630.6775512695312, 479.270263671875]",0.822,person
2025-04-07 17:21:41.915,检测,"[0.21405029296875, 258.292724609375, 218.26559448242188, 479.6409912109375]",0.786,bed
2025-04-07 17:21:41.978,检测,"[0.248382568359375, 258.3350830078125, 218.0167694091797, 479.6705322265625]",0.827,bed
2025-04-07 17:21:41.979,检测,"[154.19586181640625, 74.65739440917969, 634.788330078125, 479.46307373046875]",0.804,person
2025-04-07 17:21:41.997,检测,"[0.248382568359375, 258.3350830078125, 218.0167694091797, 479.6705322265625]",0.827,bed
2025-04-07 17:21:41.998,检测,"[154.19586181640625, 74.65739440917969, 634.788330078125, 479.46307373046875]",0.804,person
2025-04-07 17:21:42.042,检测,"[155.1171875, 75.81097412109375, 636.5023193359375, 479.52105712890625]",0.804,person
2025-04-07 17:21:42.042,检测,"[0.2479095458984375, 258.311767578125, 219.15565490722656, 479.6317138671875]",0.673,bed
2025-04-07 17:21:42.070,检测,"[155.1171875, 75.81097412109375, 636.5023193359375, 479.52105712890625]",0.804,person
2025-04-07 17:21:42.071,检测,"[0.2479095458984375, 258.311767578125, 219.15565490722656, 479.6317138671875]",0.673,bed
2025-04-07 17:21:42.098,检测,"[147.68138122558594, 75.809814453125, 635.5687255859375, 479.44659423828125]",0.819,person
2025-04-07 17:21:42.099,检测,"[0.232757568359375, 258.41473388671875, 218.94073486328125, 479.62664794921875]",0.725,bed
2025-04-07 17:21:42.120,检测,"[147.68138122558594, 75.809814453125, 635.5687255859375, 479.44659423828125]",0.819,person
2025-04-07 17:21:42.121,检测,"[0.232757568359375, 258.41473388671875, 218.94073486328125, 479.62664794921875]",0.725,bed
2025-04-07 17:21:42.172,检测,"[154.0628662109375, 75.70951843261719, 624.1207885742188, 479.06732177734375]",0.831,person
2025-04-07 17:21:42.173,检测,"[0.400238037109375, 257.43914794921875, 217.78839111328125, 479.43255615234375]",0.797,bed
2025-04-07 17:21:42.202,检测,"[154.0628662109375, 75.70951843261719, 624.1207885742188, 479.06732177734375]",0.831,person
2025-04-07 17:21:42.203,检测,"[0.400238037109375, 257.43914794921875, 217.78839111328125, 479.43255615234375]",0.797,bed
2025-04-07 17:21:42.235,检测,"[156.760498046875, 75.67234802246094, 627.5457763671875, 479.460205078125]",0.816,person
2025-04-07 17:21:42.236,检测,"[0.25732421875, 258.4951171875, 219.34512329101562, 479.64581298828125]",0.695,bed
2025-04-07 17:21:42.264,检测,"[156.760498046875, 75.67234802246094, 627.5457763671875, 479.460205078125]",0.816,person
2025-04-07 17:21:42.264,检测,"[0.25732421875, 258.4951171875, 219.34512329101562, 479.64581298828125]",0.695,bed
2025-04-07 17:21:42.292,检测,"[151.39453125, 74.24174499511719, 629.6312866210938, 479.40277099609375]",0.815,person
2025-04-07 17:21:42.293,检测,"[0.1912841796875, 258.66473388671875, 218.10101318359375, 479.59625244140625]",0.804,bed
2025-04-07 17:21:42.314,检测,"[151.39453125, 74.24174499511719, 629.6312866210938, 479.40277099609375]",0.815,person
2025-04-07 17:21:42.314,检测,"[0.1912841796875, 258.66473388671875, 218.10101318359375, 479.59625244140625]",0.804,bed
2025-04-07 17:21:42.369,检测,"[156.86474609375, 75.95646667480469, 624.125, 479.36236572265625]",0.828,person
2025-04-07 17:21:42.370,检测,"[0.2945709228515625, 258.37823486328125, 218.20738220214844, 479.61883544921875]",0.698,bed
2025-04-07 17:21:42.400,检测,"[156.86474609375, 75.95646667480469, 624.125, 479.36236572265625]",0.828,person
2025-04-07 17:21:42.400,检测,"[0.2945709228515625, 258.37823486328125, 218.20738220214844, 479.61883544921875]",0.698,bed
2025-04-07 17:21:42.431,检测,"[151.08392333984375, 74.36875915527344, 622.9951171875, 479.3896484375]",0.821,person
2025-04-07 17:21:42.432,检测,"[0.157379150390625, 258.4129333496094, 216.37486267089844, 479.5921325683594]",0.802,bed
2025-04-07 17:21:42.451,检测,"[151.08392333984375, 74.36875915527344, 622.9951171875, 479.3896484375]",0.821,person
2025-04-07 17:21:42.452,检测,"[0.157379150390625, 258.4129333496094, 216.37486267089844, 479.5921325683594]",0.802,bed
2025-04-07 17:21:42.506,检测,"[0.261962890625, 258.0180358886719, 213.03466796875, 479.5955505371094]",0.854,bed
2025-04-07 17:21:42.506,检测,"[159.8960723876953, 72.32582092285156, 625.9567260742188, 479.556640625]",0.827,person
2025-04-07 17:21:42.526,检测,"[0.261962890625, 258.0180358886719, 213.03466796875, 479.5955505371094]",0.854,bed
2025-04-07 17:21:42.527,检测,"[159.8960723876953, 72.32582092285156, 625.9567260742188, 479.556640625]",0.827,person
2025-04-07 17:21:42.562,检测,"[0.1328887939453125, 257.97344970703125, 212.86148071289062, 479.58941650390625]",0.826,bed
2025-04-07 17:21:42.562,检测,"[156.38316345214844, 73.85279846191406, 623.131591796875, 479.5048828125]",0.804,person
2025-04-07 17:21:42.581,检测,"[0.1328887939453125, 257.97344970703125, 212.86148071289062, 479.58941650390625]",0.826,bed
2025-04-07 17:21:42.581,检测,"[156.38316345214844, 73.85279846191406, 623.131591796875, 479.5048828125]",0.804,person
2025-04-07 17:21:42.633,检测,"[155.9781494140625, 72.77005004882812, 622.6515502929688, 479.4125671386719]",0.828,person
2025-04-07 17:21:42.633,检测,"[0.5440521240234375, 256.83782958984375, 211.94772338867188, 479.50384521484375]",0.739,bed
2025-04-07 17:21:42.663,检测,"[155.9781494140625, 72.77005004882812, 622.6515502929688, 479.4125671386719]",0.828,person
2025-04-07 17:21:42.663,检测,"[0.5440521240234375, 256.83782958984375, 211.94772338867188, 479.50384521484375]",0.739,bed
2025-04-07 17:21:42.697,检测,"[151.39453125, 77.41645812988281, 621.4634399414062, 479.42633056640625]",0.831,person
2025-04-07 17:21:42.697,检测,"[0.230224609375, 257.777099609375, 210.46267700195312, 479.53204345703125]",0.73,bed
2025-04-07 17:21:42.727,检测,"[151.39453125, 77.41645812988281, 621.4634399414062, 479.42633056640625]",0.831,person
2025-04-07 17:21:42.728,检测,"[0.230224609375, 257.777099609375, 210.46267700195312, 479.53204345703125]",0.73,bed
2025-04-07 17:21:42.771,检测,"[0.49835205078125, 256.97015380859375, 208.31912231445312, 479.50469970703125]",0.792,bed
2025-04-07 17:21:42.772,检测,"[153.88092041015625, 76.57470703125, 619.949462890625, 479.5042724609375]",0.776,person
2025-04-07 17:21:42.791,检测,"[0.49835205078125, 256.97015380859375, 208.31912231445312, 479.50469970703125]",0.792,bed
2025-04-07 17:21:42.791,检测,"[153.88092041015625, 76.57470703125, 619.949462890625, 479.5042724609375]",0.776,person
2025-04-07 17:21:42.842,检测,"[157.25689697265625, 79.64601135253906, 617.7183837890625, 479.4027099609375]",0.858,person
2025-04-07 17:21:42.842,检测,"[0.4588470458984375, 257.3809814453125, 205.8765869140625, 479.5345458984375]",0.837,bed
2025-04-07 17:21:42.870,检测,"[157.25689697265625, 79.64601135253906, 617.7183837890625, 479.4027099609375]",0.858,person
2025-04-07 17:21:42.870,检测,"[0.4588470458984375, 257.3809814453125, 205.8765869140625, 479.5345458984375]",0.837,bed
2025-04-07 17:21:42.906,检测,"[155.6034698486328, 79.0838623046875, 613.9561157226562, 479.3897705078125]",0.846,person
2025-04-07 17:21:42.906,检测,"[0.2998046875, 257.90966796875, 204.431884765625, 479.50946044921875]",0.815,bed
2025-04-07 17:21:42.926,检测,"[155.6034698486328, 79.0838623046875, 613.9561157226562, 479.3897705078125]",0.846,person
2025-04-07 17:21:42.926,检测,"[0.2998046875, 257.90966796875, 204.431884765625, 479.50946044921875]",0.815,bed
2025-04-07 17:21:42.961,检测,"[154.83445739746094, 81.84805297851562, 607.6846923828125, 479.4662780761719]",0.858,person
2025-04-07 17:21:42.962,检测,"[0.5144500732421875, 257.44915771484375, 204.45785522460938, 479.51568603515625]",0.835,bed
2025-04-07 17:21:42.991,检测,"[154.83445739746094, 81.84805297851562, 607.6846923828125, 479.4662780761719]",0.858,person
2025-04-07 17:21:42.992,检测,"[0.5144500732421875, 257.44915771484375, 204.45785522460938, 479.51568603515625]",0.835,bed
2025-04-07 17:21:43.035,检测,"[154.550048828125, 80.99090576171875, 603.4634399414062, 479.50787353515625]",0.836,person
2025-04-07 17:21:43.035,检测,"[0.34417724609375, 257.611328125, 204.10357666015625, 479.51953125]",0.755,bed
2025-04-07 17:21:43.061,检测,"[154.550048828125, 80.99090576171875, 603.4634399414062, 479.50787353515625]",0.836,person
2025-04-07 17:21:43.061,检测,"[0.34417724609375, 257.611328125, 204.10357666015625, 479.51953125]",0.755,bed
2025-04-07 17:21:43.087,检测,"[142.27545166015625, 79.04148864746094, 598.0735473632812, 479.458740234375]",0.801,person
2025-04-07 17:21:43.087,检测,"[0.41461181640625, 257.6009521484375, 203.96917724609375, 479.491943359375]",0.788,bed
2025-04-07 17:21:43.105,检测,"[142.27545166015625, 79.04148864746094, 598.0735473632812, 479.458740234375]",0.801,person
2025-04-07 17:21:43.106,检测,"[0.41461181640625, 257.6009521484375, 203.96917724609375, 479.491943359375]",0.788,bed
2025-04-07 17:21:43.176,检测,"[153.50640869140625, 81.730712890625, 597.8626708984375, 479.57342529296875]",0.839,person
2025-04-07 17:21:43.176,检测,"[0.52520751953125, 257.253173828125, 204.14434814453125, 479.529052734375]",0.773,bed
2025-04-07 17:21:43.206,检测,"[153.50640869140625, 81.730712890625, 597.8626708984375, 479.57342529296875]",0.839,person
2025-04-07 17:21:43.206,检测,"[0.52520751953125, 257.253173828125, 204.14434814453125, 479.529052734375]",0.773,bed
2025-04-07 17:21:43.231,检测,"[141.83514404296875, 83.39404296875, 597.725341796875, 479.50054931640625]",0.806,person
2025-04-07 17:21:43.232,检测,"[0.31048583984375, 258.0355224609375, 204.1255645751953, 479.4703369140625]",0.801,bed
2025-04-07 17:21:43.253,检测,"[141.83514404296875, 83.39404296875, 597.725341796875, 479.50054931640625]",0.806,person
2025-04-07 17:21:43.253,检测,"[0.31048583984375, 258.0355224609375, 204.1255645751953, 479.4703369140625]",0.801,bed
2025-04-07 17:21:43.307,检测,"[145.05419921875, 84.52833557128906, 597.7432250976562, 479.427734375]",0.815,person
