时间,事件类型,边界框,置信度,目标类别
2025-03-25 16:33:27.883,检测,"[121.1895751953125, 16.877593994140625, 639.15673828125, 480.0]",0.908,person
2025-03-25 16:33:27.945,检测,"[104.60498046875, 16.174468994140625, 640.0, 478.9066162109375]",0.896,person
2025-03-25 16:33:27.966,检测,"[104.60498046875, 16.174468994140625, 640.0, 478.9066162109375]",0.896,person
2025-03-25 16:33:27.986,检测,"[104.60498046875, 16.174468994140625, 640.0, 478.9066162109375]",0.896,person
2025-03-25 16:33:28.005,检测,"[104.60498046875, 16.174468994140625, 640.0, 478.9066162109375]",0.896,person
2025-03-25 16:33:28.040,检测,"[68.911376953125, 14.364105224609375, 640.0, 478.87548828125]",0.88,person
2025-03-25 16:33:28.060,检测,"[68.911376953125, 14.364105224609375, 640.0, 478.87548828125]",0.88,person
2025-03-25 16:33:28.080,检测,"[68.911376953125, 14.364105224609375, 640.0, 478.87548828125]",0.88,person
2025-03-25 16:33:28.140,检测,"[64.0802001953125, 15.66107177734375, 638.352294921875, 480.0]",0.888,person
2025-03-25 16:33:28.159,检测,"[64.0802001953125, 15.66107177734375, 638.352294921875, 480.0]",0.888,person
2025-03-25 16:33:28.231,检测,"[45.87896728515625, 13.03387451171875, 636.4597778320312, 480.0]",0.896,person
2025-03-25 16:33:28.250,检测,"[45.87896728515625, 13.03387451171875, 636.4597778320312, 480.0]",0.896,person
2025-03-25 16:33:28.267,检测,"[45.87896728515625, 13.03387451171875, 636.4597778320312, 480.0]",0.896,person
2025-03-25 16:33:28.343,检测,"[52.62713623046875, 9.5450439453125, 638.427490234375, 479.4749755859375]",0.914,person
2025-03-25 16:33:28.363,检测,"[52.62713623046875, 9.5450439453125, 638.427490234375, 479.4749755859375]",0.914,person
2025-03-25 16:33:28.382,检测,"[52.62713623046875, 9.5450439453125, 638.427490234375, 479.4749755859375]",0.914,person
2025-03-25 16:33:28.400,检测,"[52.62713623046875, 9.5450439453125, 638.427490234375, 479.4749755859375]",0.914,person
2025-03-25 16:33:28.441,检测,"[47.8843994140625, 9.936737060546875, 637.5640869140625, 479.14031982421875]",0.895,person
2025-03-25 16:33:28.457,检测,"[47.8843994140625, 9.936737060546875, 637.5640869140625, 479.14031982421875]",0.895,person
2025-03-25 16:33:28.477,检测,"[47.8843994140625, 9.936737060546875, 637.5640869140625, 479.14031982421875]",0.895,person
2025-03-25 16:33:28.538,检测,"[8.306884765625, 10.51739501953125, 638.1982421875, 479.0101318359375]",0.892,person
2025-03-25 16:33:28.557,检测,"[8.306884765625, 10.51739501953125, 638.1982421875, 479.0101318359375]",0.892,person
2025-03-25 16:33:28.631,检测,"[11.6192626953125, 9.316131591796875, 638.8419189453125, 479.90289306640625]",0.904,person
2025-03-25 16:33:28.649,检测,"[11.6192626953125, 9.316131591796875, 638.8419189453125, 479.90289306640625]",0.904,person
2025-03-25 16:33:28.678,检测,"[11.6192626953125, 9.316131591796875, 638.8419189453125, 479.90289306640625]",0.904,person
2025-03-25 16:33:28.746,检测,"[8.9200439453125, 13.912445068359375, 639.3656005859375, 479.72064208984375]",0.906,person
2025-03-25 16:33:28.763,检测,"[8.9200439453125, 13.912445068359375, 639.3656005859375, 479.72064208984375]",0.906,person
2025-03-25 16:33:28.793,检测,"[8.9200439453125, 13.912445068359375, 639.3656005859375, 479.72064208984375]",0.906,person
2025-03-25 16:33:28.825,检测,"[8.9200439453125, 13.912445068359375, 639.3656005859375, 479.72064208984375]",0.906,person
2025-03-25 16:33:28.851,检测,"[8.414794921875, 12.393585205078125, 638.7112426757812, 479.49371337890625]",0.905,person
2025-03-25 16:33:28.872,检测,"[8.414794921875, 12.393585205078125, 638.7112426757812, 479.49371337890625]",0.905,person
2025-03-25 16:33:28.893,检测,"[8.414794921875, 12.393585205078125, 638.7112426757812, 479.49371337890625]",0.905,person
2025-03-25 16:33:28.942,检测,"[7.779541015625, 12.2371826171875, 640.0, 479.029052734375]",0.894,person
2025-03-25 16:33:28.963,检测,"[7.779541015625, 12.2371826171875, 640.0, 479.029052734375]",0.894,person
2025-03-25 16:33:29.034,检测,"[59.60150146484375, 12.745513916015625, 639.7236328125, 479.03125]",0.883,person
2025-03-25 16:33:29.053,检测,"[59.60150146484375, 12.745513916015625, 639.7236328125, 479.03125]",0.883,person
2025-03-25 16:33:29.075,检测,"[59.60150146484375, 12.745513916015625, 639.7236328125, 479.03125]",0.883,person
2025-03-25 16:33:29.151,检测,"[110.40142822265625, 16.82611083984375, 639.6990966796875, 478.9502868652344]",0.879,person
2025-03-25 16:33:29.174,检测,"[110.40142822265625, 16.82611083984375, 639.6990966796875, 478.9502868652344]",0.879,person
2025-03-25 16:33:29.197,检测,"[110.40142822265625, 16.82611083984375, 639.6990966796875, 478.9502868652344]",0.879,person
2025-03-25 16:33:29.220,检测,"[110.40142822265625, 16.82611083984375, 639.6990966796875, 478.9502868652344]",0.879,person
2025-03-25 16:33:29.245,检测,"[103.2386474609375, 14.820892333984375, 638.4521484375, 479.45123291015625]",0.868,person
2025-03-25 16:33:29.268,检测,"[103.2386474609375, 14.820892333984375, 638.4521484375, 479.45123291015625]",0.868,person
2025-03-25 16:33:29.290,检测,"[103.2386474609375, 14.820892333984375, 638.4521484375, 479.45123291015625]",0.868,person
2025-03-25 16:33:29.342,检测,"[117.34442138671875, 14.960693359375, 639.6375732421875, 478.81683349609375]",0.842,person
2025-03-25 16:33:29.363,检测,"[117.34442138671875, 14.960693359375, 639.6375732421875, 478.81683349609375]",0.842,person
2025-03-25 16:33:29.432,检测,"[125.259521484375, 15.62939453125, 639.7528076171875, 478.6565246582031]",0.862,person
2025-03-25 16:33:29.459,检测,"[125.259521484375, 15.62939453125, 639.7528076171875, 478.6565246582031]",0.862,person
2025-03-25 16:33:29.480,检测,"[125.259521484375, 15.62939453125, 639.7528076171875, 478.6565246582031]",0.862,person
2025-03-25 16:33:29.544,检测,"[126.9273681640625, 15.368621826171875, 639.775634765625, 478.809326171875]",0.862,person
2025-03-25 16:33:29.564,检测,"[126.9273681640625, 15.368621826171875, 639.775634765625, 478.809326171875]",0.862,person
2025-03-25 16:33:29.582,检测,"[126.9273681640625, 15.368621826171875, 639.775634765625, 478.809326171875]",0.862,person
2025-03-25 16:33:29.639,检测,"[127.74574279785156, 19.361236572265625, 638.52490234375, 480.0]",0.866,person
2025-03-25 16:33:29.656,检测,"[127.74574279785156, 19.361236572265625, 638.52490234375, 480.0]",0.866,person
2025-03-25 16:33:29.677,检测,"[127.74574279785156, 19.361236572265625, 638.52490234375, 480.0]",0.866,person
2025-03-25 16:33:29.695,检测,"[127.74574279785156, 19.361236572265625, 638.52490234375, 480.0]",0.866,person
2025-03-25 16:33:29.744,检测,"[125.3299560546875, 20.006988525390625, 639.347412109375, 478.9958801269531]",0.872,person
2025-03-25 16:33:29.764,检测,"[125.3299560546875, 20.006988525390625, 639.347412109375, 478.9958801269531]",0.872,person
2025-03-25 16:33:29.837,检测,"[125.11285400390625, 18.497528076171875, 639.5560302734375, 478.8952331542969]",0.868,person
2025-03-25 16:33:29.856,检测,"[125.11285400390625, 18.497528076171875, 639.5560302734375, 478.8952331542969]",0.868,person
2025-03-25 16:33:29.877,检测,"[125.11285400390625, 18.497528076171875, 639.5560302734375, 478.8952331542969]",0.868,person
2025-03-25 16:33:29.928,检测,"[128.05628967285156, 18.07440185546875, 639.4803466796875, 478.9150390625]",0.871,person
2025-03-25 16:33:29.949,检测,"[128.05628967285156, 18.07440185546875, 639.4803466796875, 478.9150390625]",0.871,person
2025-03-25 16:33:29.967,检测,"[128.05628967285156, 18.07440185546875, 639.4803466796875, 478.9150390625]",0.871,person
2025-03-25 16:33:30.041,检测,"[128.39964294433594, 20.740478515625, 638.866943359375, 478.92315673828125]",0.866,person
2025-03-25 16:33:30.061,检测,"[128.39964294433594, 20.740478515625, 638.866943359375, 478.92315673828125]",0.866,person
2025-03-25 16:33:30.080,检测,"[128.39964294433594, 20.740478515625, 638.866943359375, 478.92315673828125]",0.866,person
2025-03-25 16:33:30.098,检测,"[128.39964294433594, 20.740478515625, 638.866943359375, 478.92315673828125]",0.866,person
2025-03-25 16:33:30.138,检测,"[127.81138610839844, 18.369720458984375, 638.179931640625, 479.13189697265625]",0.871,person
2025-03-25 16:33:30.158,检测,"[127.81138610839844, 18.369720458984375, 638.179931640625, 479.13189697265625]",0.871,person
2025-03-25 16:33:30.231,检测,"[128.5403594970703, 19.871185302734375, 637.3827514648438, 478.94915771484375]",0.871,person
2025-03-25 16:33:30.249,检测,"[128.5403594970703, 19.871185302734375, 637.3827514648438, 478.94915771484375]",0.871,person
2025-03-25 16:33:30.269,检测,"[128.5403594970703, 19.871185302734375, 637.3827514648438, 478.94915771484375]",0.871,person
2025-03-25 16:33:30.327,检测,"[129.822265625, 17.443634033203125, 638.958984375, 478.89678955078125]",0.868,person
2025-03-25 16:33:30.347,检测,"[129.822265625, 17.443634033203125, 638.958984375, 478.89678955078125]",0.868,person
2025-03-25 16:33:30.366,检测,"[129.822265625, 17.443634033203125, 638.958984375, 478.89678955078125]",0.868,person
2025-03-25 16:33:30.439,检测,"[128.07408142089844, 18.5628662109375, 638.6405029296875, 478.9501953125]",0.867,person
2025-03-25 16:33:30.457,检测,"[128.07408142089844, 18.5628662109375, 638.6405029296875, 478.9501953125]",0.867,person
2025-03-25 16:33:30.476,检测,"[128.07408142089844, 18.5628662109375, 638.6405029296875, 478.9501953125]",0.867,person
2025-03-25 16:33:30.493,检测,"[128.07408142089844, 18.5628662109375, 638.6405029296875, 478.9501953125]",0.867,person
2025-03-25 16:33:30.537,检测,"[128.2415771484375, 17.269866943359375, 639.8282470703125, 479.0228271484375]",0.874,person
2025-03-25 16:33:30.558,检测,"[128.2415771484375, 17.269866943359375, 639.8282470703125, 479.0228271484375]",0.874,person
2025-03-25 16:33:30.631,检测,"[127.94300842285156, 18.980712890625, 639.4747314453125, 479.0672607421875]",0.876,person
2025-03-25 16:33:30.650,检测,"[127.94300842285156, 18.980712890625, 639.4747314453125, 479.0672607421875]",0.876,person
2025-03-25 16:33:30.667,检测,"[127.94300842285156, 18.980712890625, 639.4747314453125, 479.0672607421875]",0.876,person
2025-03-25 16:33:30.727,检测,"[127.634521484375, 18.218658447265625, 639.3585205078125, 479.0430908203125]",0.866,person
2025-03-25 16:33:30.747,检测,"[127.634521484375, 18.218658447265625, 639.3585205078125, 479.0430908203125]",0.866,person
2025-03-25 16:33:30.766,检测,"[127.634521484375, 18.218658447265625, 639.3585205078125, 479.0430908203125]",0.866,person
2025-03-25 16:33:30.839,检测,"[129.00543212890625, 16.446319580078125, 638.7772216796875, 478.85577392578125]",0.857,person
2025-03-25 16:33:30.858,检测,"[129.00543212890625, 16.446319580078125, 638.7772216796875, 478.85577392578125]",0.857,person
2025-03-25 16:33:30.876,检测,"[129.00543212890625, 16.446319580078125, 638.7772216796875, 478.85577392578125]",0.857,person
2025-03-25 16:33:30.893,检测,"[129.00543212890625, 16.446319580078125, 638.7772216796875, 478.85577392578125]",0.857,person
2025-03-25 16:33:30.940,检测,"[130.33055114746094, 23.69207763671875, 638.3677978515625, 480.0]",0.864,person
2025-03-25 16:33:30.958,检测,"[130.33055114746094, 23.69207763671875, 638.3677978515625, 480.0]",0.864,person
2025-03-25 16:33:31.031,检测,"[126.0577392578125, 19.483551025390625, 639.135009765625, 478.8933410644531]",0.867,person
2025-03-25 16:33:31.049,检测,"[126.0577392578125, 19.483551025390625, 639.135009765625, 478.8933410644531]",0.867,person
2025-03-25 16:33:31.067,检测,"[126.0577392578125, 19.483551025390625, 639.135009765625, 478.8933410644531]",0.867,person
2025-03-25 16:33:31.126,检测,"[129.06707763671875, 19.29156494140625, 638.5064697265625, 480.0]",0.871,person
2025-03-25 16:33:31.144,检测,"[129.06707763671875, 19.29156494140625, 638.5064697265625, 480.0]",0.871,person
2025-03-25 16:33:31.160,检测,"[129.06707763671875, 19.29156494140625, 638.5064697265625, 480.0]",0.871,person
2025-03-25 16:33:31.702,检测,"[129.33990478515625, 18.750396728515625, 638.795166015625, 478.9690856933594]",0.866,person
2025-03-25 16:38:39.563,检测,"[176.54656982421875, 54.842926025390625, 640.0, 479.8003234863281]",0.88,person
2025-03-25 16:38:39.631,检测,"[178.06146240234375, 49.860321044921875, 640.0, 479.5528869628906]",0.893,person
2025-03-25 16:39:10.010,检测,"[63.995849609375, 122.06558227539062, 460.71392822265625, 479.5227355957031]",0.9,person
2025-03-25 16:39:10.082,检测,"[119.92041015625, 111.57185363769531, 489.81512451171875, 479.53619384765625]",0.914,person
2025-03-25 16:39:10.083,检测,"[119.92041015625, 111.57185363769531, 489.81512451171875, 479.53619384765625]",0.914,person
2025-03-25 16:39:10.083,检测,"[120.32722473144531, 114.39401245117188, 488.15411376953125, 479.5117492675781]",0.931,person
2025-03-25 16:39:10.160,检测,"[119.55474853515625, 114.69691467285156, 491.15301513671875, 479.605224609375]",0.932,person
2025-03-25 16:39:10.179,检测,"[119.55474853515625, 114.69691467285156, 491.15301513671875, 479.605224609375]",0.932,person
2025-03-25 16:39:10.197,检测,"[119.55474853515625, 114.69691467285156, 491.15301513671875, 479.605224609375]",0.932,person
2025-03-25 16:39:10.259,检测,"[119.73388671875, 114.4813232421875, 491.065185546875, 479.57366943359375]",0.937,person
2025-03-25 16:39:10.277,检测,"[119.73388671875, 114.4813232421875, 491.065185546875, 479.57366943359375]",0.937,person
2025-03-25 16:39:10.297,检测,"[119.73388671875, 114.4813232421875, 491.065185546875, 479.57366943359375]",0.937,person
2025-03-25 16:39:10.352,检测,"[120.177001953125, 114.928466796875, 488.4649658203125, 479.61151123046875]",0.939,person
2025-03-25 16:39:10.371,检测,"[120.177001953125, 114.928466796875, 488.4649658203125, 479.61151123046875]",0.939,person
2025-03-25 16:39:10.389,检测,"[120.177001953125, 114.928466796875, 488.4649658203125, 479.61151123046875]",0.939,person
2025-03-25 16:39:10.463,检测,"[120.28778076171875, 114.53799438476562, 487.54913330078125, 479.5955505371094]",0.929,person
2025-03-25 16:39:10.482,检测,"[120.28778076171875, 114.53799438476562, 487.54913330078125, 479.5955505371094]",0.929,person
2025-03-25 16:39:10.502,检测,"[120.28778076171875, 114.53799438476562, 487.54913330078125, 479.5955505371094]",0.929,person
2025-03-25 16:39:10.559,检测,"[120.50726318359375, 113.57806396484375, 488.086181640625, 479.6192626953125]",0.931,person
2025-03-25 16:39:10.578,检测,"[120.50726318359375, 113.57806396484375, 488.086181640625, 479.6192626953125]",0.931,person
2025-03-25 16:39:10.596,检测,"[120.50726318359375, 113.57806396484375, 488.086181640625, 479.6192626953125]",0.931,person
2025-03-25 16:39:10.654,检测,"[120.32745361328125, 114.74578857421875, 488.316650390625, 479.6397705078125]",0.942,person
2025-03-25 16:39:10.672,检测,"[120.32745361328125, 114.74578857421875, 488.316650390625, 479.6397705078125]",0.942,person
2025-03-25 16:39:10.691,检测,"[120.32745361328125, 114.74578857421875, 488.316650390625, 479.6397705078125]",0.942,person
2025-03-25 16:39:10.752,检测,"[120.11831665039062, 114.51441955566406, 488.3161315917969, 479.6163330078125]",0.939,person
2025-03-25 16:39:10.771,检测,"[120.11831665039062, 114.51441955566406, 488.3161315917969, 479.6163330078125]",0.939,person
2025-03-25 16:39:10.789,检测,"[120.11831665039062, 114.51441955566406, 488.3161315917969, 479.6163330078125]",0.939,person
2025-03-25 16:39:10.862,检测,"[121.2171630859375, 115.1480712890625, 487.81011962890625, 479.692138671875]",0.941,person
2025-03-25 16:39:10.880,检测,"[121.2171630859375, 115.1480712890625, 487.81011962890625, 479.692138671875]",0.941,person
2025-03-25 16:39:10.897,检测,"[121.2171630859375, 115.1480712890625, 487.81011962890625, 479.692138671875]",0.941,person
2025-03-25 16:39:10.959,检测,"[120.73060607910156, 115.58773803710938, 488.8919677734375, 479.6084899902344]",0.938,person
2025-03-25 16:39:10.979,检测,"[120.73060607910156, 115.58773803710938, 488.8919677734375, 479.6084899902344]",0.938,person
2025-03-25 16:39:10.997,检测,"[120.73060607910156, 115.58773803710938, 488.8919677734375, 479.6084899902344]",0.938,person
2025-03-25 16:39:11.055,检测,"[119.8836669921875, 115.1181640625, 488.2379150390625, 479.62774658203125]",0.94,person
2025-03-25 16:39:11.073,检测,"[119.8836669921875, 115.1181640625, 488.2379150390625, 479.62774658203125]",0.94,person
2025-03-25 16:39:11.092,检测,"[119.8836669921875, 115.1181640625, 488.2379150390625, 479.62774658203125]",0.94,person
2025-03-25 16:39:11.156,检测,"[120.85125732421875, 115.40280151367188, 488.24053955078125, 479.6439514160156]",0.944,person
2025-03-25 16:39:11.175,检测,"[120.85125732421875, 115.40280151367188, 488.24053955078125, 479.6439514160156]",0.944,person
2025-03-25 16:39:11.193,检测,"[120.85125732421875, 115.40280151367188, 488.24053955078125, 479.6439514160156]",0.944,person
2025-03-25 16:39:11.266,检测,"[121.08306884765625, 115.27490234375, 488.520751953125, 479.57635498046875]",0.945,person
2025-03-25 16:39:11.283,检测,"[121.08306884765625, 115.27490234375, 488.520751953125, 479.57635498046875]",0.945,person
2025-03-25 16:39:11.360,检测,"[120.26220703125, 116.110107421875, 487.250244140625, 479.66650390625]",0.945,person
2025-03-25 16:39:11.380,检测,"[120.26220703125, 116.110107421875, 487.250244140625, 479.66650390625]",0.945,person
2025-03-25 16:39:11.399,检测,"[120.26220703125, 116.110107421875, 487.250244140625, 479.66650390625]",0.945,person
2025-03-25 16:39:11.418,检测,"[120.26220703125, 116.110107421875, 487.250244140625, 479.66650390625]",0.945,person
2025-03-25 16:39:11.456,检测,"[119.97711181640625, 115.85638427734375, 489.534423828125, 479.62237548828125]",0.939,person
2025-03-25 16:39:11.474,检测,"[119.97711181640625, 115.85638427734375, 489.534423828125, 479.62237548828125]",0.939,person
2025-03-25 16:39:11.492,检测,"[119.97711181640625, 115.85638427734375, 489.534423828125, 479.62237548828125]",0.939,person
2025-03-25 16:39:11.551,检测,"[119.966064453125, 116.13995361328125, 487.9869384765625, 479.62078857421875]",0.944,person
2025-03-25 16:39:11.569,检测,"[119.966064453125, 116.13995361328125, 487.9869384765625, 479.62078857421875]",0.944,person
2025-03-25 16:39:11.586,检测,"[119.966064453125, 116.13995361328125, 487.9869384765625, 479.62078857421875]",0.944,person
2025-03-25 16:39:11.653,检测,"[120.41456604003906, 116.36468505859375, 488.1060791015625, 479.63031005859375]",0.939,person
2025-03-25 16:39:11.670,检测,"[120.41456604003906, 116.36468505859375, 488.1060791015625, 479.63031005859375]",0.939,person
2025-03-25 16:39:11.759,检测,"[120.81570434570312, 116.48532104492188, 488.5778503417969, 479.6615295410156]",0.942,person
2025-03-25 16:39:11.776,检测,"[120.81570434570312, 116.48532104492188, 488.5778503417969, 479.6615295410156]",0.942,person
2025-03-25 16:39:11.795,检测,"[120.81570434570312, 116.48532104492188, 488.5778503417969, 479.6615295410156]",0.942,person
2025-03-25 16:39:11.815,检测,"[120.81570434570312, 116.48532104492188, 488.5778503417969, 479.6615295410156]",0.942,person
2025-03-25 16:39:11.847,报警,"[63.995849609375, 122.06558227539062, 460.71392822265625, 479.5227355957031]",0.9,person
2025-03-25 16:39:11.856,检测,"[120.244873046875, 116.30509948730469, 486.7216796875, 479.66058349609375]",0.945,person
2025-03-25 16:39:11.876,检测,"[120.244873046875, 116.30509948730469, 486.7216796875, 479.66058349609375]",0.945,person
2025-03-25 16:39:11.894,检测,"[120.244873046875, 116.30509948730469, 486.7216796875, 479.66058349609375]",0.945,person
2025-03-25 16:39:11.951,检测,"[120.42132568359375, 116.13189697265625, 489.0064697265625, 479.717041015625]",0.936,person
2025-03-25 16:39:11.971,检测,"[120.42132568359375, 116.13189697265625, 489.0064697265625, 479.717041015625]",0.936,person
2025-03-25 16:39:11.990,检测,"[120.42132568359375, 116.13189697265625, 489.0064697265625, 479.717041015625]",0.936,person
2025-03-25 16:39:12.058,检测,"[120.21383666992188, 116.05636596679688, 487.1133117675781, 479.5740661621094]",0.941,person
2025-03-25 16:39:12.079,检测,"[120.21383666992188, 116.05636596679688, 487.1133117675781, 479.5740661621094]",0.941,person
2025-03-25 16:39:12.159,检测,"[120.29075622558594, 115.96243286132812, 488.201171875, 479.6368713378906]",0.94,person
2025-03-25 16:39:12.177,检测,"[120.29075622558594, 115.96243286132812, 488.201171875, 479.6368713378906]",0.94,person
2025-03-25 16:39:12.197,检测,"[120.29075622558594, 115.96243286132812, 488.201171875, 479.6368713378906]",0.94,person
2025-03-25 16:39:12.216,检测,"[120.29075622558594, 115.96243286132812, 488.201171875, 479.6368713378906]",0.94,person
2025-03-25 16:39:12.256,检测,"[120.5400390625, 116.14215087890625, 488.3597412109375, 479.6080322265625]",0.938,person
2025-03-25 16:39:12.276,检测,"[120.5400390625, 116.14215087890625, 488.3597412109375, 479.6080322265625]",0.938,person
2025-03-25 16:39:12.294,检测,"[120.5400390625, 116.14215087890625, 488.3597412109375, 479.6080322265625]",0.938,person
2025-03-25 16:39:12.351,检测,"[120.38555908203125, 116.05413818359375, 488.6868896484375, 479.63275146484375]",0.932,person
2025-03-25 16:39:12.371,检测,"[120.38555908203125, 116.05413818359375, 488.6868896484375, 479.63275146484375]",0.932,person
2025-03-25 16:39:12.390,检测,"[120.38555908203125, 116.05413818359375, 488.6868896484375, 479.63275146484375]",0.932,person
2025-03-25 16:39:12.419,检测,"[120.95217895507812, 116.9354248046875, 488.2395324707031, 479.75665283203125]",0.943,person
2025-03-25 16:39:12.437,检测,"[120.95217895507812, 116.9354248046875, 488.2395324707031, 479.75665283203125]",0.943,person
2025-03-25 16:39:12.501,检测,"[121.2408447265625, 116.55645751953125, 488.41943359375, 479.625]",0.939,person
2025-03-25 16:39:12.525,检测,"[121.2408447265625, 116.55645751953125, 488.41943359375, 479.625]",0.939,person
2025-03-25 16:39:12.562,检测,"[121.1162109375, 115.87750244140625, 488.2054443359375, 479.7467041015625]",0.942,person
2025-03-25 16:39:12.581,检测,"[121.1162109375, 115.87750244140625, 488.2054443359375, 479.7467041015625]",0.942,person
2025-03-25 16:39:12.626,检测,"[120.97335815429688, 116.13320922851562, 488.7901916503906, 479.5982971191406]",0.935,person
2025-03-25 16:39:12.646,检测,"[120.97335815429688, 116.13320922851562, 488.7901916503906, 479.5982971191406]",0.935,person
2025-03-25 16:39:12.691,检测,"[121.21673583984375, 117.13262939453125, 488.26324462890625, 479.68341064453125]",0.942,person
2025-03-25 16:39:12.711,检测,"[121.21673583984375, 117.13262939453125, 488.26324462890625, 479.68341064453125]",0.942,person
2025-03-25 16:39:12.755,检测,"[121.0374755859375, 116.14703369140625, 487.9774169921875, 479.678466796875]",0.939,person
2025-03-25 16:39:12.773,检测,"[121.0374755859375, 116.14703369140625, 487.9774169921875, 479.678466796875]",0.939,person
2025-03-25 16:39:12.819,检测,"[121.25959777832031, 116.7681884765625, 488.78668212890625, 479.6571044921875]",0.941,person
2025-03-25 16:39:12.838,检测,"[121.25959777832031, 116.7681884765625, 488.78668212890625, 479.6571044921875]",0.941,person
2025-03-25 16:39:12.899,检测,"[121.1800537109375, 116.79986572265625, 488.4476318359375, 479.6856689453125]",0.94,person
2025-03-25 16:39:12.959,检测,"[121.20353698730469, 116.52120971679688, 488.51715087890625, 479.6748352050781]",0.941,person
2025-03-25 16:39:12.978,检测,"[121.20353698730469, 116.52120971679688, 488.51715087890625, 479.6748352050781]",0.941,person
2025-03-25 16:39:12.995,检测,"[121.20353698730469, 116.52120971679688, 488.51715087890625, 479.6748352050781]",0.941,person
2025-03-25 16:39:13.026,检测,"[121.22100830078125, 116.10130310058594, 488.623291015625, 479.6790771484375]",0.942,person
2025-03-25 16:39:13.046,检测,"[121.22100830078125, 116.10130310058594, 488.623291015625, 479.6790771484375]",0.942,person
2025-03-25 16:39:13.090,检测,"[120.9619140625, 117.8975830078125, 487.46551513671875, 479.62188720703125]",0.945,person
2025-03-25 16:39:13.107,检测,"[120.9619140625, 117.8975830078125, 487.46551513671875, 479.62188720703125]",0.945,person
2025-03-25 16:39:13.155,检测,"[120.124755859375, 116.6903076171875, 489.0609130859375, 479.66314697265625]",0.938,person
2025-03-25 16:39:13.173,检测,"[120.124755859375, 116.6903076171875, 489.0609130859375, 479.66314697265625]",0.938,person
2025-03-25 16:39:13.218,检测,"[120.95323181152344, 117.8287353515625, 487.1385498046875, 479.65057373046875]",0.941,person
2025-03-25 16:39:13.236,检测,"[120.95323181152344, 117.8287353515625, 487.1385498046875, 479.65057373046875]",0.941,person
2025-03-25 16:39:13.283,检测,"[120.59881591796875, 116.65902709960938, 488.53369140625, 479.7713317871094]",0.939,person
2025-03-25 16:39:13.360,检测,"[120.51553344726562, 116.71107482910156, 489.0623474121094, 479.76220703125]",0.94,person
2025-03-25 16:39:13.380,检测,"[120.51553344726562, 116.71107482910156, 489.0623474121094, 479.76220703125]",0.94,person
2025-03-25 16:39:13.398,检测,"[120.51553344726562, 116.71107482910156, 489.0623474121094, 479.76220703125]",0.94,person
2025-03-25 16:39:13.427,检测,"[120.79690551757812, 117.42401123046875, 487.4141540527344, 479.71051025390625]",0.939,person
2025-03-25 16:39:13.446,检测,"[120.79690551757812, 117.42401123046875, 487.4141540527344, 479.71051025390625]",0.939,person
2025-03-25 16:39:13.491,检测,"[121.53152465820312, 117.36410522460938, 487.7161560058594, 479.7111511230469]",0.94,person
2025-03-25 16:39:13.510,检测,"[121.53152465820312, 117.36410522460938, 487.7161560058594, 479.7111511230469]",0.94,person
2025-03-25 16:39:13.556,检测,"[121.17730712890625, 117.09719848632812, 488.72613525390625, 479.6332702636719]",0.936,person
2025-03-25 16:39:13.572,检测,"[121.17730712890625, 117.09719848632812, 488.72613525390625, 479.6332702636719]",0.936,person
2025-03-25 16:39:13.618,检测,"[120.98541259765625, 116.77508544921875, 488.33282470703125, 479.64910888671875]",0.942,person
2025-03-25 16:39:13.636,检测,"[120.98541259765625, 116.77508544921875, 488.33282470703125, 479.64910888671875]",0.942,person
2025-03-25 16:39:13.683,检测,"[120.9090576171875, 116.59034729003906, 487.83892822265625, 479.6778564453125]",0.94,person
2025-03-25 16:39:13.760,检测,"[119.75454711914062, 117.65315246582031, 488.6197204589844, 479.68243408203125]",0.938,person
2025-03-25 16:39:13.776,检测,"[119.75454711914062, 117.65315246582031, 488.6197204589844, 479.68243408203125]",0.938,person
2025-03-25 16:39:13.795,检测,"[119.75454711914062, 117.65315246582031, 488.6197204589844, 479.68243408203125]",0.938,person
2025-03-25 16:39:13.826,检测,"[120.74658203125, 117.1376953125, 488.07098388671875, 479.5675048828125]",0.936,person
2025-03-25 16:39:13.845,检测,"[120.74658203125, 117.1376953125, 488.07098388671875, 479.5675048828125]",0.936,person
2025-03-25 16:39:13.890,检测,"[120.70263671875, 116.7813720703125, 488.43133544921875, 479.65869140625]",0.934,person
2025-03-25 16:39:13.908,检测,"[120.70263671875, 116.7813720703125, 488.43133544921875, 479.65869140625]",0.934,person
2025-03-25 16:39:13.955,检测,"[120.5689697265625, 116.77252197265625, 488.251953125, 479.6444091796875]",0.938,person
2025-03-25 16:39:13.974,检测,"[120.5689697265625, 116.77252197265625, 488.251953125, 479.6444091796875]",0.938,person
2025-03-25 16:39:14.020,检测,"[120.377685546875, 116.85726928710938, 487.60137939453125, 479.6608581542969]",0.936,person
2025-03-25 16:39:14.039,检测,"[120.377685546875, 116.85726928710938, 487.60137939453125, 479.6608581542969]",0.936,person
2025-03-25 16:39:14.082,检测,"[120.53131103515625, 116.42703247070312, 489.0103759765625, 479.6969909667969]",0.935,person
2025-03-25 16:39:14.159,检测,"[120.5435791015625, 116.52381896972656, 489.22503662109375, 479.7615966796875]",0.937,person
2025-03-25 16:39:14.175,检测,"[120.5435791015625, 116.52381896972656, 489.22503662109375, 479.7615966796875]",0.937,person
