时间,事件类型,边界框,置信度,目标类别
2025-03-26 11:04:40.437,检测,"[116.71771240234375, 226.19534301757812, 424.31048583984375, 479.6335144042969]",0.901,person
2025-03-26 11:04:40.465,检测,"[116.71771240234375, 226.19534301757812, 424.31048583984375, 479.6335144042969]",0.901,person
2025-03-26 11:04:40.491,检测,"[116.6893310546875, 226.4262237548828, 424.76177978515625, 479.65887451171875]",0.907,person
2025-03-26 11:04:40.519,检测,"[116.6893310546875, 226.4262237548828, 424.76177978515625, 479.65887451171875]",0.907,person
2025-03-26 11:04:40.556,检测,"[116.29901123046875, 226.1934814453125, 425.0010986328125, 479.6348876953125]",0.905,person
2025-03-26 11:04:40.585,检测,"[116.29901123046875, 226.1934814453125, 425.0010986328125, 479.6348876953125]",0.905,person
2025-03-26 11:04:40.628,检测,"[116.18415832519531, 226.27679443359375, 425.34075927734375, 479.6611328125]",0.899,person
2025-03-26 11:04:40.646,检测,"[116.18415832519531, 226.27679443359375, 425.34075927734375, 479.6611328125]",0.899,person
2025-03-26 11:04:40.707,检测,"[116.5498046875, 226.33688354492188, 423.9735107421875, 479.6387634277344]",0.896,person
2025-03-26 11:04:40.735,检测,"[116.5498046875, 226.33688354492188, 423.9735107421875, 479.6387634277344]",0.896,person
2025-03-26 11:04:40.772,检测,"[116.71450805664062, 226.61602783203125, 424.6071472167969, 479.6519775390625]",0.909,person
2025-03-26 11:04:40.798,检测,"[116.71450805664062, 226.61602783203125, 424.6071472167969, 479.6519775390625]",0.909,person
2025-03-26 11:04:40.835,检测,"[116.41819763183594, 226.22531127929688, 423.453125, 479.6805114746094]",0.916,person
2025-03-26 11:04:40.862,检测,"[116.41819763183594, 226.22531127929688, 423.453125, 479.6805114746094]",0.916,person
2025-03-26 11:04:40.890,检测,"[116.56396484375, 226.0655517578125, 424.68804931640625, 479.6575927734375]",0.906,person
2025-03-26 11:04:40.915,检测,"[116.56396484375, 226.0655517578125, 424.68804931640625, 479.6575927734375]",0.906,person
2025-03-26 11:04:40.964,检测,"[117.79318237304688, 223.89453125, 428.6127014160156, 479.59967041015625]",0.899,person
2025-03-26 11:04:40.991,检测,"[117.79318237304688, 223.89453125, 428.6127014160156, 479.59967041015625]",0.899,person
2025-03-26 11:04:41.028,检测,"[122.69805908203125, 220.13018798828125, 432.94769287109375, 479.78662109375]",0.847,person
2025-03-26 11:04:41.055,检测,"[122.69805908203125, 220.13018798828125, 432.94769287109375, 479.78662109375]",0.847,person
2025-03-26 11:04:41.109,检测,"[126.1231689453125, 212.11376953125, 438.3704833984375, 479.70184326171875]",0.881,person
2025-03-26 11:04:41.134,检测,"[126.1231689453125, 212.11376953125, 438.3704833984375, 479.70184326171875]",0.881,person
2025-03-26 11:04:41.172,检测,"[133.1750030517578, 204.51927185058594, 451.57647705078125, 479.640869140625]",0.927,person
2025-03-26 11:04:41.196,检测,"[133.1750030517578, 204.51927185058594, 451.57647705078125, 479.640869140625]",0.927,person
2025-03-26 11:04:41.236,检测,"[138.837646484375, 191.90621948242188, 459.1348876953125, 479.6710510253906]",0.93,person
2025-03-26 11:04:41.265,检测,"[138.837646484375, 191.90621948242188, 459.1348876953125, 479.6710510253906]",0.93,person
2025-03-26 11:04:41.301,检测,"[142.70054626464844, 184.9708251953125, 464.7841796875, 479.463134765625]",0.938,person
2025-03-26 11:04:41.328,检测,"[142.70054626464844, 184.9708251953125, 464.7841796875, 479.463134765625]",0.938,person
2025-03-26 11:04:41.362,检测,"[144.32244873046875, 178.4141845703125, 470.7635498046875, 479.42755126953125]",0.93,person
2025-03-26 11:04:41.389,检测,"[144.32244873046875, 178.4141845703125, 470.7635498046875, 479.42755126953125]",0.93,person
2025-03-26 11:04:41.420,检测,"[145.395751953125, 172.9056396484375, 473.18475341796875, 479.475830078125]",0.931,person
2025-03-26 11:04:41.446,检测,"[145.395751953125, 172.9056396484375, 473.18475341796875, 479.475830078125]",0.931,person
2025-03-26 11:04:41.484,检测,"[146.02252197265625, 170.19676208496094, 474.68487548828125, 479.4012451171875]",0.933,person
2025-03-26 11:04:41.503,检测,"[146.02252197265625, 170.19676208496094, 474.68487548828125, 479.4012451171875]",0.933,person
2025-03-26 11:04:41.570,检测,"[142.46018981933594, 167.94761657714844, 479.39404296875, 479.4534912109375]",0.909,person
2025-03-26 11:04:41.598,检测,"[142.46018981933594, 167.94761657714844, 479.39404296875, 479.4534912109375]",0.909,person
2025-03-26 11:04:41.634,检测,"[143.255126953125, 168.1195526123047, 481.3746337890625, 479.54278564453125]",0.926,person
2025-03-26 11:04:41.653,检测,"[143.255126953125, 168.1195526123047, 481.3746337890625, 479.54278564453125]",0.926,person
2025-03-26 11:04:41.693,检测,"[144.64190673828125, 168.48931884765625, 481.7891845703125, 479.517822265625]",0.927,person
2025-03-26 11:04:41.721,检测,"[144.64190673828125, 168.48931884765625, 481.7891845703125, 479.517822265625]",0.927,person
2025-03-26 11:04:41.763,检测,"[146.28515625, 169.9573974609375, 483.11187744140625, 479.462890625]",0.913,person
2025-03-26 11:04:41.791,检测,"[146.28515625, 169.9573974609375, 483.11187744140625, 479.462890625]",0.913,person
2025-03-26 11:04:41.826,检测,"[147.61328125, 171.37677001953125, 478.7198486328125, 479.437744140625]",0.921,person
2025-03-26 11:04:41.854,检测,"[147.61328125, 171.37677001953125, 478.7198486328125, 479.437744140625]",0.921,person
2025-03-26 11:04:41.882,检测,"[145.60543823242188, 172.26260375976562, 474.9015808105469, 479.5231018066406]",0.925,person
2025-03-26 11:04:41.911,检测,"[145.60543823242188, 172.26260375976562, 474.9015808105469, 479.5231018066406]",0.925,person
2025-03-26 11:04:41.973,检测,"[145.365478515625, 172.67913818359375, 473.13934326171875, 479.51922607421875]",0.927,person
2025-03-26 11:04:42.000,检测,"[145.365478515625, 172.67913818359375, 473.13934326171875, 479.51922607421875]",0.927,person
2025-03-26 11:04:42.036,检测,"[145.85848999023438, 173.85317993164062, 473.6971130371094, 479.4208679199219]",0.921,person
2025-03-26 11:04:42.063,检测,"[145.85848999023438, 173.85317993164062, 473.6971130371094, 479.4208679199219]",0.921,person
2025-03-26 11:04:42.101,检测,"[145.6875457763672, 174.15606689453125, 469.83685302734375, 479.5216064453125]",0.933,person
2025-03-26 11:04:42.128,检测,"[145.6875457763672, 174.15606689453125, 469.83685302734375, 479.5216064453125]",0.933,person
2025-03-26 11:04:42.165,检测,"[147.2959442138672, 174.9977569580078, 470.55596923828125, 479.49884033203125]",0.934,person
2025-03-26 11:04:42.185,检测,"[147.2959442138672, 174.9977569580078, 470.55596923828125, 479.49884033203125]",0.934,person
2025-03-26 11:04:42.220,检测,"[146.50189208984375, 175.69839477539062, 476.5732421875, 479.5127258300781]",0.915,person
2025-03-26 11:04:42.246,检测,"[146.50189208984375, 175.69839477539062, 476.5732421875, 479.5127258300781]",0.915,person
2025-03-26 11:04:42.283,检测,"[146.53900146484375, 176.2461700439453, 473.541259765625, 479.43316650390625]",0.92,person
2025-03-26 11:04:42.306,检测,"[146.53900146484375, 176.2461700439453, 473.541259765625, 479.43316650390625]",0.92,person
2025-03-26 11:04:42.372,检测,"[145.4730682373047, 176.34744262695312, 473.05401611328125, 479.5154724121094]",0.914,person
2025-03-26 11:04:42.399,检测,"[145.4730682373047, 176.34744262695312, 473.05401611328125, 479.5154724121094]",0.914,person
2025-03-26 11:04:42.436,检测,"[145.57400512695312, 176.35110473632812, 471.6167297363281, 479.5136413574219]",0.928,person
2025-03-26 11:04:42.455,检测,"[145.57400512695312, 176.35110473632812, 471.6167297363281, 479.5136413574219]",0.928,person
2025-03-26 11:04:42.459,报警,"[118.0439453125, 226.31381225585938, 421.9642333984375, 479.6695861816406]",0.913,person
2025-03-26 11:04:42.491,检测,"[145.47915649414062, 176.50559997558594, 469.6979675292969, 479.5274658203125]",0.93,person
2025-03-26 11:04:42.517,检测,"[145.47915649414062, 176.50559997558594, 469.6979675292969, 479.5274658203125]",0.93,person
2025-03-26 11:04:42.566,检测,"[145.18011474609375, 176.46136474609375, 471.849609375, 479.51177978515625]",0.928,person
2025-03-26 11:04:42.595,检测,"[145.18011474609375, 176.46136474609375, 471.849609375, 479.51177978515625]",0.928,person
2025-03-26 11:04:42.628,检测,"[144.94871520996094, 176.89334106445312, 470.9217529296875, 479.5326843261719]",0.925,person
2025-03-26 11:04:42.655,检测,"[144.94871520996094, 176.89334106445312, 470.9217529296875, 479.5326843261719]",0.925,person
2025-03-26 11:04:42.693,检测,"[145.267822265625, 177.1187744140625, 470.55853271484375, 479.52191162109375]",0.924,person
2025-03-26 11:04:42.722,检测,"[145.267822265625, 177.1187744140625, 470.55853271484375, 479.52191162109375]",0.924,person
2025-03-26 11:04:42.771,检测,"[145.089599609375, 177.351806640625, 473.2034912109375, 479.50665283203125]",0.918,person
2025-03-26 11:04:42.799,检测,"[145.089599609375, 177.351806640625, 473.2034912109375, 479.50665283203125]",0.918,person
2025-03-26 11:04:42.834,检测,"[144.566650390625, 177.4467010498047, 472.71392822265625, 479.52935791015625]",0.922,person
2025-03-26 11:04:42.851,检测,"[144.566650390625, 177.4467010498047, 472.71392822265625, 479.52935791015625]",0.922,person
2025-03-26 11:04:42.901,检测,"[144.22955322265625, 177.48226928710938, 471.02734375, 479.5251159667969]",0.932,person
2025-03-26 11:04:42.920,检测,"[144.22955322265625, 177.48226928710938, 471.02734375, 479.5251159667969]",0.932,person
2025-03-26 11:04:42.958,检测,"[145.61473083496094, 177.686279296875, 472.4075927734375, 479.517822265625]",0.927,person
2025-03-26 11:04:42.985,检测,"[145.61473083496094, 177.686279296875, 472.4075927734375, 479.517822265625]",0.927,person
2025-03-26 11:04:43.028,检测,"[146.09454345703125, 177.5894012451172, 471.55950927734375, 479.49981689453125]",0.926,person
2025-03-26 11:04:43.054,检测,"[146.09454345703125, 177.5894012451172, 471.55950927734375, 479.49981689453125]",0.926,person
2025-03-26 11:04:43.091,检测,"[144.2210693359375, 177.84561157226562, 473.751953125, 479.5338439941406]",0.916,person
2025-03-26 11:04:43.119,检测,"[144.2210693359375, 177.84561157226562, 473.751953125, 479.5338439941406]",0.916,person
2025-03-26 11:04:43.651,检测,"[145.1106414794922, 177.95184326171875, 473.03582763671875, 479.51116943359375]",0.916,person
2025-03-26 11:09:29.319,检测,"[96.48846435546875, 185.20558166503906, 375.8487243652344, 479.66162109375]",0.69,person
2025-03-26 11:09:29.348,检测,"[51.28656005859375, 185.46112060546875, 365.12518310546875, 479.89910888671875]",0.642,person
2025-03-26 11:09:29.379,检测,"[90.9117431640625, 185.58609008789062, 365.1215515136719, 479.8878479003906]",0.618,person
2025-03-26 11:09:29.406,检测,"[90.9117431640625, 185.58609008789062, 365.1215515136719, 479.8878479003906]",0.618,person
2025-03-26 11:09:29.434,检测,"[93.70364379882812, 185.65548706054688, 392.5041198730469, 479.5860290527344]",0.571,person
2025-03-26 11:09:29.462,检测,"[93.70364379882812, 185.65548706054688, 392.5041198730469, 479.5860290527344]",0.571,person
2025-03-26 11:09:29.490,检测,"[93.6741943359375, 184.97659301757812, 381.39605712890625, 479.4975891113281]",0.612,person
2025-03-26 11:09:29.507,检测,"[93.6741943359375, 184.97659301757812, 381.39605712890625, 479.4975891113281]",0.612,person
2025-03-26 11:09:29.539,检测,"[93.85488891601562, 185.46865844726562, 375.6370544433594, 479.5091247558594]",0.648,person
2025-03-26 11:09:29.559,检测,"[93.85488891601562, 185.46865844726562, 375.6370544433594, 479.5091247558594]",0.648,person
2025-03-26 11:09:29.605,检测,"[9.950469970703125, 185.36090087890625, 370.5885925292969, 479.85693359375]",0.551,person
2025-03-26 11:09:29.633,检测,"[9.950469970703125, 185.36090087890625, 370.5885925292969, 479.85693359375]",0.551,person
2025-03-26 11:09:29.666,检测,"[93.38693237304688, 185.86363220214844, 373.5074157714844, 479.6064453125]",0.584,person
2025-03-26 11:09:29.695,检测,"[93.38693237304688, 185.86363220214844, 373.5074157714844, 479.6064453125]",0.584,person
2025-03-26 11:09:29.729,检测,"[18.077056884765625, 185.49366760253906, 365.1802062988281, 479.8739013671875]",0.628,person
2025-03-26 11:09:29.756,检测,"[18.077056884765625, 185.49366760253906, 365.1802062988281, 479.8739013671875]",0.628,person
2025-03-26 11:09:29.795,检测,"[75.03668212890625, 185.78662109375, 366.0912780761719, 479.9154052734375]",0.64,person
2025-03-26 11:09:29.824,检测,"[75.03668212890625, 185.78662109375, 366.0912780761719, 479.9154052734375]",0.64,person
2025-03-26 11:09:29.853,检测,"[94.4310302734375, 185.244384765625, 399.3677978515625, 479.5076904296875]",0.62,person
2025-03-26 11:09:29.884,检测,"[94.32022094726562, 184.93896484375, 407.1776428222656, 479.49359130859375]",0.613,person
2025-03-26 11:09:29.905,检测,"[94.61636352539062, 185.17929077148438, 374.393310546875, 479.4873352050781]",0.639,person
2025-03-26 11:09:29.929,检测,"[94.22039794921875, 184.98272705078125, 377.22686767578125, 479.4404296875]",0.646,person
2025-03-26 11:09:29.963,检测,"[93.69100952148438, 186.11865234375, 406.1058349609375, 479.59222412109375]",0.549,person
2025-03-26 11:09:29.993,检测,"[95.00894165039062, 186.25177001953125, 375.59283447265625, 479.5709228515625]",0.636,person
2025-03-26 11:09:30.035,检测,"[92.84249877929688, 186.0174560546875, 383.9076232910156, 479.5816650390625]",0.573,person
2025-03-26 11:09:30.060,检测,"[96.0753173828125, 185.8514404296875, 387.8994140625, 479.6156005859375]",0.648,person
2025-03-26 11:09:30.099,检测,"[94.9693603515625, 185.8481903076172, 369.8341064453125, 479.56683349609375]",0.674,person
2025-03-26 11:09:30.131,检测,"[94.37701416015625, 185.09756469726562, 391.3075866699219, 479.4716491699219]",0.596,person
2025-03-26 11:09:30.163,检测,"[95.42523193359375, 185.233642578125, 388.1700439453125, 479.465087890625]",0.615,person
2025-03-26 11:09:30.195,检测,"[95.441162109375, 185.46498107910156, 400.35968017578125, 479.51220703125]",0.664,person
2025-03-26 11:09:30.242,检测,"[96.11322021484375, 185.55438232421875, 379.322509765625, 479.4805908203125]",0.69,person
2025-03-26 11:09:30.277,检测,"[95.57916259765625, 185.18531799316406, 393.58612060546875, 479.4989013671875]",0.654,person
2025-03-26 11:09:30.305,检测,"[96.57952880859375, 186.3907470703125, 376.93133544921875, 479.60406494140625]",0.627,person
2025-03-26 11:09:30.331,检测,"[94.2022705078125, 185.6365203857422, 372.18243408203125, 479.44488525390625]",0.689,person
2025-03-26 11:09:30.362,检测,"[94.94854736328125, 185.69235229492188, 372.59539794921875, 479.4844055175781]",0.701,person
2025-03-26 11:09:30.396,检测,"[95.86471557617188, 185.62484741210938, 369.7040100097656, 479.4413146972656]",0.718,person
2025-03-26 11:09:30.436,检测,"[23.838897705078125, 185.70904541015625, 369.7702941894531, 479.923095703125]",0.616,person
2025-03-26 11:09:30.470,检测,"[95.49700927734375, 185.93902587890625, 364.3914489746094, 479.46319580078125]",0.786,person
2025-03-26 11:09:30.499,检测,"[95.93145751953125, 186.0943603515625, 389.47735595703125, 479.593505859375]",0.556,person
2025-03-26 11:09:30.534,检测,"[29.617767333984375, 185.43209838867188, 364.84161376953125, 479.9432067871094]",0.642,person
2025-03-26 11:09:30.565,检测,"[95.3651123046875, 185.55133056640625, 408.26519775390625, 479.49884033203125]",0.672,person
2025-03-26 11:09:30.594,检测,"[95.55178833007812, 185.77511596679688, 368.4628601074219, 479.4556579589844]",0.68,person
2025-03-26 11:09:30.640,检测,"[96.20416259765625, 185.42068481445312, 384.3917236328125, 479.4544982910156]",0.692,person
2025-03-26 11:09:30.665,检测,"[95.34878540039062, 185.66844177246094, 403.4710388183594, 479.4945068359375]",0.608,person
2025-03-26 11:09:30.698,检测,"[95.75436401367188, 185.67593383789062, 366.8526306152344, 479.4758605957031]",0.691,person
2025-03-26 11:09:30.739,检测,"[96.25961303710938, 186.0513458251953, 392.6700134277344, 479.60430908203125]",0.591,person
2025-03-26 11:09:30.773,检测,"[14.618896484375, 185.66970825195312, 363.29888916015625, 479.8852844238281]",0.66,person
2025-03-26 11:09:30.801,检测,"[96.4940185546875, 185.90049743652344, 390.2815856933594, 479.5557861328125]",0.619,person
2025-03-26 11:09:30.834,检测,"[94.720703125, 185.3643798828125, 379.371826171875, 479.49932861328125]",0.658,person
2025-03-26 11:09:30.856,检测,"[53.85540771484375, 185.71978759765625, 362.8914794921875, 479.87548828125]",0.652,person
2025-03-26 11:09:30.896,检测,"[26.82373046875, 185.80860900878906, 368.70013427734375, 479.8626708984375]",0.583,person
2025-03-26 11:09:30.921,检测,"[96.03024291992188, 186.25439453125, 386.33447265625, 479.55828857421875]",0.63,person
2025-03-26 11:09:30.953,检测,"[96.95721435546875, 186.2730712890625, 382.1138610839844, 479.5902099609375]",0.652,person
2025-03-26 11:09:30.994,检测,"[96.09280395507812, 185.8826904296875, 381.479248046875, 479.5882568359375]",0.637,person
2025-03-26 11:09:31.041,检测,"[96.54388427734375, 185.55419921875, 367.4755859375, 479.47528076171875]",0.72,person
2025-03-26 11:09:31.075,检测,"[95.48947143554688, 186.39453125, 387.397705078125, 479.6085205078125]",0.607,person
2025-03-26 11:09:31.107,检测,"[94.56085205078125, 185.46539306640625, 399.0076599121094, 479.459228515625]",0.655,person
2025-03-26 11:09:31.131,检测,"[95.03457641601562, 185.43252563476562, 408.5885314941406, 479.4809875488281]",0.619,person
2025-03-26 11:09:31.161,检测,"[17.714447021484375, 185.51983642578125, 370.0729064941406, 479.915283203125]",0.61,person
2025-03-26 11:09:31.202,检测,"[5.554473876953125, 185.38015747070312, 372.4585876464844, 479.8456726074219]",0.591,person
2025-03-26 11:09:31.235,检测,"[94.10433959960938, 185.578857421875, 373.2483215332031, 479.47393798828125]",0.595,person
2025-03-26 11:09:31.257,检测,"[93.9864501953125, 186.44708251953125, 397.4873046875, 479.61041259765625]",0.567,person
2025-03-26 11:09:31.299,检测,"[96.38116455078125, 186.24049377441406, 387.87567138671875, 479.60302734375]",0.609,person
2025-03-26 11:09:31.322,检测,"[96.33584594726562, 185.32705688476562, 406.8382568359375, 479.5127258300781]",0.59,person
2025-03-26 11:09:31.353,检测,"[95.27706909179688, 185.7655487060547, 407.9625549316406, 479.47503662109375]",0.619,person
2025-03-26 11:09:31.386,检测,"[96.14608764648438, 185.43675231933594, 392.0727844238281, 479.4678955078125]",0.633,person
2025-03-26 11:09:31.432,检测,"[95.65362548828125, 186.24359130859375, 389.0532531738281, 479.59344482421875]",0.697,person
2025-03-26 11:09:31.465,检测,"[94.66476440429688, 186.3437957763672, 397.318603515625, 479.59588623046875]",0.54,person
2025-03-26 11:09:31.509,检测,"[95.8438720703125, 185.90185546875, 399.8847351074219, 479.587890625]",0.704,person
2025-03-26 11:09:31.537,检测,"[96.51846313476562, 186.022705078125, 381.0580139160156, 479.59326171875]",0.642,person
2025-03-26 11:09:31.561,检测,"[94.72976684570312, 185.55575561523438, 406.76348876953125, 479.4718322753906]",0.609,person
2025-03-26 11:09:31.602,检测,"[95.80267333984375, 186.38284301757812, 398.14788818359375, 479.6085510253906]",0.589,person
2025-03-26 11:09:31.636,检测,"[95.7242431640625, 186.1548309326172, 396.00634765625, 479.58319091796875]",0.609,person
2025-03-26 11:09:31.666,检测,"[95.74356079101562, 185.65234375, 409.7907409667969, 479.50421142578125]",0.671,person
2025-03-26 11:09:31.699,检测,"[95.12274169921875, 185.875244140625, 409.5400390625, 479.49945068359375]",0.665,person
2025-03-26 11:09:31.731,检测,"[96.72238159179688, 186.16403198242188, 396.7635498046875, 479.5669250488281]",0.632,person
2025-03-26 11:09:31.753,检测,"[96.37966918945312, 186.56869506835938, 384.0933532714844, 479.5696716308594]",0.589,person
2025-03-26 11:09:31.810,检测,"[94.91714477539062, 186.34185791015625, 404.9940185546875, 479.59344482421875]",0.601,person
2025-03-26 11:09:31.841,检测,"[96.38510131835938, 186.2405242919922, 400.10552978515625, 479.57269287109375]",0.607,person
2025-03-26 11:09:31.877,检测,"[95.2447509765625, 186.30166625976562, 401.79443359375, 479.5850524902344]",0.599,person
2025-03-26 11:09:31.897,检测,"[95.39642333984375, 186.37393188476562, 385.32818603515625, 479.5775451660156]",0.591,person
2025-03-26 11:09:31.939,检测,"[96.39752197265625, 186.37869262695312, 381.2332763671875, 479.5705871582031]",0.666,person
2025-03-26 11:09:31.972,检测,"[95.73760986328125, 186.2430419921875, 388.94952392578125, 479.58941650390625]",0.646,person
2025-03-26 11:09:32.003,检测,"[96.0655517578125, 186.20916748046875, 391.12890625, 479.61822509765625]",0.648,person
2025-03-26 11:09:32.025,检测,"[96.25399780273438, 186.1822509765625, 385.19677734375, 479.62188720703125]",0.706,person
2025-03-26 11:09:32.066,检测,"[95.1622314453125, 186.18231201171875, 392.8465270996094, 479.57769775390625]",0.585,person
2025-03-26 11:09:32.089,检测,"[95.58135986328125, 186.37918090820312, 397.5546569824219, 479.5827331542969]",0.627,person
2025-03-26 11:09:32.131,检测,"[5.421356201171875, 185.74534606933594, 377.4554748535156, 479.890869140625]",0.566,person
2025-03-26 11:09:32.165,检测,"[96.2423095703125, 186.28717041015625, 400.938232421875, 479.5789794921875]",0.619,person
2025-03-26 11:09:32.210,检测,"[94.86260986328125, 186.69735717773438, 395.68701171875, 479.6003723144531]",0.593,person
2025-03-26 11:09:32.243,检测,"[95.271240234375, 186.2432861328125, 392.4190979003906, 479.5836181640625]",0.555,person
2025-03-26 11:09:32.274,检测,"[97.42233276367188, 185.75360107421875, 391.4769592285156, 479.58306884765625]",0.645,person
2025-03-26 11:09:32.307,检测,"[95.50161743164062, 186.30706787109375, 399.9004211425781, 479.5706787109375]",0.689,person
2025-03-26 11:09:32.337,检测,"[93.6646728515625, 186.39291381835938, 397.05340576171875, 479.5912170410156]",0.571,person
2025-03-26 11:09:32.369,检测,"[93.93310546875, 186.46414184570312, 401.1551513671875, 479.6093444824219]",0.588,person
2025-03-26 11:09:32.403,检测,"[96.98916625976562, 186.45254516601562, 397.5852966308594, 479.5976867675781]",0.666,person
2025-03-26 11:09:32.425,检测,"[97.24026489257812, 186.17279052734375, 406.452392578125, 479.5618896484375]",0.705,person
2025-03-26 11:09:32.467,检测,"[96.75973510742188, 185.8572998046875, 400.5633544921875, 479.65533447265625]",0.614,person
2025-03-26 11:09:32.498,检测,"[94.674560546875, 186.638427734375, 392.0627136230469, 479.61798095703125]",0.587,person
2025-03-26 11:09:32.531,检测,"[96.3826904296875, 186.0245819091797, 405.4498291015625, 479.60589599609375]",0.707,person
2025-03-26 11:09:32.563,检测,"[97.17703247070312, 186.35731506347656, 399.2469177246094, 479.6007080078125]",0.639,person
2025-03-26 11:09:32.611,检测,"[95.6507568359375, 186.02572631835938, 397.3489990234375, 479.6155090332031]",0.596,person
2025-03-26 11:09:32.633,检测,"[95.82000732421875, 186.004150390625, 382.0108642578125, 479.57415771484375]",0.569,person
2025-03-26 11:09:32.676,检测,"[2.58465576171875, 185.6749267578125, 368.3067626953125, 479.79107666015625]",0.557,person
2025-03-26 11:09:32.707,检测,"[96.59786987304688, 186.21881103515625, 390.3126220703125, 479.5645751953125]",0.605,person
2025-03-26 11:09:32.736,检测,"[95.39407348632812, 185.87518310546875, 390.6155090332031, 479.58880615234375]",0.582,person
2025-03-26 11:09:32.769,检测,"[96.80401611328125, 186.3038330078125, 398.24237060546875, 479.59930419921875]",0.634,person
2025-03-26 11:09:32.801,检测,"[10.126007080078125, 185.99627685546875, 368.4600830078125, 479.91021728515625]",0.614,person
2025-03-26 11:09:32.827,检测,"[93.998291015625, 186.52630615234375, 388.85302734375, 479.57525634765625]",0.514,person
2025-03-26 11:09:32.866,检测,"[95.9300537109375, 186.13270568847656, 395.77301025390625, 479.59619140625]",0.639,person
2025-03-26 11:09:32.890,检测,"[95.49423217773438, 186.3094482421875, 395.36541748046875, 479.644287109375]",0.579,person
2025-03-26 11:09:32.921,检测,"[97.62820434570312, 186.0770263671875, 394.3312683105469, 479.56646728515625]",0.596,person
2025-03-26 11:09:32.963,检测,"[95.1448974609375, 186.40866088867188, 389.848388671875, 479.5605163574219]",0.539,person
2025-03-26 11:09:33.011,检测,"[96.4649658203125, 186.50238037109375, 386.7073974609375, 479.5894775390625]",0.613,person
2025-03-26 11:09:33.043,检测,"[96.67733764648438, 186.39984130859375, 396.5910949707031, 479.5809326171875]",0.601,person
2025-03-26 11:09:33.077,检测,"[95.38296508789062, 186.60211181640625, 393.8243713378906, 479.6004638671875]",0.564,person
2025-03-26 11:09:33.110,检测,"[96.50518798828125, 186.33383178710938, 394.348388671875, 479.5910949707031]",0.62,person
2025-03-26 11:09:33.138,检测,"[4.706298828125, 186.021484375, 374.3951416015625, 479.92120361328125]",0.544,person
2025-03-26 11:09:33.170,检测,"[93.71005249023438, 186.2249755859375, 392.2914733886719, 479.5789794921875]",0.567,person
2025-03-26 11:09:33.200,检测,"[97.2076416015625, 186.54608154296875, 377.40740966796875, 479.57391357421875]",0.65,person
2025-03-26 11:09:33.235,检测,"[40.272430419921875, 186.04637145996094, 364.5224609375, 479.83642578125]",0.64,person
2025-03-26 11:09:33.256,检测,"[66.2313232421875, 185.6293487548828, 368.04327392578125, 479.85675048828125]",0.663,person
2025-03-26 11:09:33.289,检测,"[97.49447631835938, 186.497314453125, 382.68182373046875, 479.566650390625]",0.566,person
2025-03-26 11:09:33.333,检测,"[16.02325439453125, 186.27816772460938, 363.18182373046875, 479.8832092285156]",0.635,person
2025-03-26 11:09:33.354,检测,"[10.473175048828125, 186.3199005126953, 387.98431396484375, 479.92694091796875]",0.53,person
2025-03-26 11:09:33.410,检测,"[97.50018310546875, 186.58094787597656, 372.3155822753906, 479.5595703125]",0.652,person
2025-03-26 11:09:33.442,检测,"[96.15673828125, 186.51348876953125, 385.51580810546875, 479.5213623046875]",0.543,person
2025-03-26 11:09:33.474,检测,"[2.232635498046875, 185.626220703125, 364.970703125, 479.7630615234375]",0.64,person
2025-03-26 11:09:33.499,检测,"[78.10067749023438, 186.38003540039062, 364.3945007324219, 479.9519958496094]",0.674,person
2025-03-26 11:09:33.531,检测,"[97.12738037109375, 186.28851318359375, 385.3785400390625, 479.583984375]",0.614,person
2025-03-26 11:09:33.570,检测,"[97.55035400390625, 186.39068603515625, 385.90545654296875, 479.56732177734375]",0.634,person
2025-03-26 11:09:33.601,检测,"[95.72003173828125, 186.87449645996094, 368.78240966796875, 479.5693359375]",0.624,person
2025-03-26 11:09:33.633,检测,"[96.7686767578125, 186.48641967773438, 395.6097717285156, 479.6073303222656]",0.632,person
2025-03-26 11:09:33.666,检测,"[19.38409423828125, 186.0272216796875, 364.3946533203125, 479.8472900390625]",0.646,person
2025-03-26 11:09:33.700,检测,"[95.43844604492188, 186.80625915527344, 375.5419616699219, 479.57373046875]",0.643,person
2025-03-26 11:09:33.721,检测,"[70.2650146484375, 186.10549926757812, 366.66510009765625, 479.8710632324219]",0.679,person
2025-03-26 11:09:33.755,检测,"[60.0831298828125, 186.22653198242188, 366.26751708984375, 479.8450012207031]",0.621,person
2025-03-26 11:09:33.811,检测,"[94.79205322265625, 186.5694580078125, 372.406494140625, 479.6070556640625]",0.666,person
2025-03-26 11:09:33.843,检测,"[16.1226806640625, 185.89852905273438, 366.112060546875, 479.8837585449219]",0.604,person
2025-03-26 11:09:33.875,检测,"[95.8984375, 186.61900329589844, 391.84881591796875, 479.571044921875]",0.614,person
2025-03-26 11:09:33.907,检测,"[46.924346923828125, 185.9756622314453, 364.8045654296875, 479.89581298828125]",0.674,person
2025-03-26 11:09:33.938,检测,"[96.44775390625, 186.7261505126953, 378.954833984375, 479.59210205078125]",0.595,person
2025-03-26 11:09:33.971,检测,"[92.85552978515625, 186.27471923828125, 363.1539001464844, 479.83587646484375]",0.706,person
2025-03-26 11:09:33.994,检测,"[53.816009521484375, 185.97067260742188, 364.2672119140625, 479.8447570800781]",0.659,person
